app_name,category,number_of_downloads,review_body,reviewer_ratings
Asphalt 8,Racing,high," Can't make any in app purchases, upgrades or even boxes. Was one of my favorites",2
Asphalt 8,Racing,high," It is a very good game it is amazing I like it a lot it is a perfect game for racing, it even pairs with controllers , some racing games we can't pair it , so I like this a lot .",5
Asphalt 8,Racing,high, This game is so good! I love its controls. I can play offline as well in my career mode. This is one of my favorite racing games love it more than A9.,5
Asphalt 8,Racing,high, It is wonderful game in play store and google play top grossing racing game,5
Asphalt 8,Racing,high," This is an awesome game..I love to drift the cars, graphics are fantastic 👌👌. This game have lots of fun. Full action packed game 👍👍.",5
Asphalt 8,Racing,high," The game is great but you have increased the cost of everything and this has become difficult to get credits,tokens and cars",4
Asphalt 8,Racing,high, Its graphics were superb i love this and there are many cars for race and my favourit car buggati,5
Asphalt 8,Racing,high, Best game in terms of graphics. If you are a student the game is most suited as for it is less addictive. Its long term game and best best best best best best best best best best,5
Asphalt 8,Racing,high, Game is good but fps is low can't select high graphic settings.please fix it,5
Asphalt 8,Racing,high, It's been extremely fun need more ways to earn more points.,4
Asphalt 8,Racing,high, The graphics are amazing and the game is nice.,5
Asphalt 8,Racing,high, This game is amazing the graphics is great and there many great cars,5
Asphalt 8,Racing,high, Graphics are high quality and gaming experience is also awesome no racing game is like asphalt salute this game,4
Asphalt 8,Racing,high, Great game . other gameloft games must also be ofline like this.,5
Asphalt 8,Racing,high, It's an awesome game to play when I'm bored🙂🙂,5
Asphalt 8,Racing,high, Pathetic game always consume data our data but performance very very poor experience I will never use this game in future,1
Asphalt 8,Racing,high, This is experience game ever. I like this game and my father too!!!,5
Asphalt 8,Racing,high, It's an amazing game I've downloaded it even on my other phones the graphics are great.,5
Asphalt 8,Racing,high, My openiyan is butifull and exshrimily. Nice game and play to game this is a game first game the game is a first part games net for them two mb and second part egitin for mb and a not online game offline game and to nice and wonder full esey and elimination game and not high speed normal speed to th...Full ReviewMy openiyan is butifull and exshrimily. Nice game and play to game this is a game first game the game is a first part games net for them two mb and second part egitin for mb and a not online game offline game and to nice and wonder full esey and elimination game and not high speed normal speed to this is game controll is a game this is game the game first. Part asphalt 1 partandvary nice to play and nice intovary and so much my first game bikke racing game Garu this game Sevan leval game osam,5
Asphalt 8,Racing,high, This game takes a lot of time for installation. How ever this GAme is prity good.,4
Asphalt 8,Racing,high, I don't know that he have moto bliz. When I play this game for first time I am wondering how speed the game was. It is very good game.The background music was good.,5
Asphalt 8,Racing,high," I have been playing this ever since it was launched. Great game i have to say. graphics, control, cars everything. I love it!!",5
Asphalt 8,Racing,high, I love the graphics of the game as well as the music. Gameloft u changed the android gaming platform to a higher level,5
Asphalt 8,Racing,high," Too many ads. 90% of the time, events and multiplayer are unavailable.",1
Asphalt 8,Racing,high, Download game play on it .working fine .open it - (asphalt 8 wont open ) .clear A8s data redownload play. re open later (A8 wont open)! and repeat . its fun bt not if I have to re dowload every time I want to play. Miniwizzard1 Out,3
Asphalt 8,Racing,high," it's a good game, ads isn't big of a problem here, but some cars are too expensive for a gamer that don't use real money like myself",4
Asphalt 8,Racing,high, This games runs perfect on my Chromebook and I'm really loving it. Amazing graphics and gameplay. Keep up the good work!!,5
Asphalt 8,Racing,high, This is by far the best car racing game ever it's even better than asphalt 9 legends well I haven't played that but.... STILL this game is awesome! cool graphics cool cars cool updates COOL EVERYTHING!,5
Asphalt 8,Racing,high," this game is awsome.i think this game is very popular.this game has super animations,nice cars,and track of all around the world.this game is my most like car game. but after some times it becomes booring.",4
Asphalt 8,Racing,high, Good game the only bad thing is that you have to spend your money to buy cars after I've already spent so much data downloading it and still using data when I play it,3
Asphalt 8,Racing,high, Can you please fix asphalt 8. I can not play it after the update. Also I won't be able to get my daily reward. Please please please fix it. I will rate 5 stars if you fix this. This means that you actually care.,4
Asphalt 8,Racing,high, A great fast paced racing game with a huge varaity of cars. Yea the ads after each rave is a lil annyoing but over all a amazing mobile game to play.,5
Asphalt 8,Racing,high," I like this game, it has good graphics, but everything costs too much money, i did not like only this thing. Things should be less expensive.",4
Asphalt 8,Racing,high," It's fun to play, but the thing I don't like is that you can play a ad for reward and it shows me ad but doesn't give me my reward fix please",5
Asphalt 8,Racing,high, always it forces me to be online to launch the game. if i on internet the assets will be downloaded from begining although i have all game assets being downloaded. so please fix this issue,1
Asphalt 8,Racing,high," I love it. I like the grapics but I rated 4 star is because Gamealoft is greedy, The cars are too expensive but I idc.But still, I like the game so much. It is so good.",5
Asphalt 8,Racing,high, Very amazing thrilling and addicting game and the best thing about it that anyone can play it and enjoy it without paying any money,5
Asphalt 8,Racing,high," good graphics, easy controls, good gaming options. Settings have a decent amount of options to pick from.",5
Asphalt 8,Racing,high," Excellent. I liked the graphics, Control, Stunts and Super fast vehicles. I was impressed by the game. I say that Gameloft gaming company is the best gaming company ever.",5
Asphalt 8,Racing,high, such a nice game with so many hours of gameplay . really intense gameplay .even today it is still good.A heavy game but still had good connectivity in multiplayer,5
Asphalt 8,Racing,high, I've always wanted to have a game like this and you just granted my wish.Thank you.Gameloft is the best in every games.,5
Asphalt 8,Racing,high," Good game. Love it . I like this game cause i actuallylove cars so much .Well my favorite car in real life are bugati,ferrari,lamboghini and porsche. And thats all . Rate this for 5 stars.",5
Asphalt 8,Racing,high, first you force us to update and now i cant play. i am not a career player i am playing it with my family just for fun in local wifi and now after the update I can't. race took forever to load and then its request timeout.,4
Asphalt 8,Racing,high," its a very nice game. I played the turotial and i liked it. When it told to collect coins, the game started from 4 o clock and the race ended at 4:30.",5
Asphalt 8,Racing,high, I love it . Thank you gameloft for make this game. It is really amazing. It is better then other racing games.,5
Asphalt 8,Racing,high, it was awesome to play this game with dream cars and graphics was awesome but u dont have enough money to buy new car. everytime.,4
Asphalt 8,Racing,high, Earlier today I rated this game fairly well. I just installed the update released Feb 21 or so and it's been crashing ever since. I'm really pissed off at the moment.,1
Asphalt 8,Racing,high," Man... Epic!! Though Imma fan of Racing but it's another level!! But Earning Credits and Tokens are a little difficult, But total time killer",5
Asphalt 8,Racing,high, What happened to your game?? I updated the app in the playstore because I want to see if there are changes in it but after update. It requires me more to download 1GB+ of additional resources. Since I played the game (offline) before the update. So DISSAPOINTING!!!!!!!,1
Asphalt 8,Racing,high," I can't open Asphalt after the last update! This is my favourite game, any otherday I would give it 5stars but right now I can't open it. Please fix this. Thank you.",1
Asphalt 8,Racing,high," Best car racing game ever, I look forward to seeing more beautiful tracks and please improve in the wreckage graphics make it more realistic",5
Asphalt 8,Racing,high," Not particularly happy with the game today, wasn't able to play ads to double my points, or top up nitro at start, what's up with that??? Please fix immediately!!!",3
Asphalt 8,Racing,high, its really a nice game but it shouldn't hide its actual size to the public... it is about 1.2 gb game but its showing just 100 mb... it seems to be cheat on us...,3
Asphalt 8,Racing,high, awesome game but cars should be a little bit cheaper. some levels have to be played again and again to make money,5
Asphalt 8,Racing,high," It's a fantastic game with high end to end graphics, cool range of cars, with a number of control schemes.... It takes Car Racing to a whole new level. 💖💖💕💕LOVE U ASPHALT💖💖💕💕",5
Asphalt 8,Racing,high, I played it on gt i9082 in 2019. It was a bit laggy. It's actually 1.5 gb game. First it will let you play the mini game and meanwhile it will download the actual game.,4
Asphalt 8,Racing,high, this game is very exciting and has many interesting things like different location and different types of vehicles. Its moto update is more interesting .,5
Asphalt 8,Racing,high, I really like this game . the racing graphics and it like real racing experience . The controls is very easy to play.,5
Asphalt 8,Racing,high, Amazing Graphics. Smooth gameplay. Great music collection and morever the biggest variety of Exaggurating cars. wow this game is amazing. Thanks a lot GAMELOFT FOR THIS AMAZINNNG GAME.,5
Asphalt 8,Racing,high," Amazing! Racing options, everything is amazing! My most favourite is sector 8. Especially the black hole. I will tell my friends about this game.",5
Asphalt 8,Racing,high, Very nice game and graphics also good the music is high and advent nice I like this game only one think I don't understand that the loading is very slow but I loved it thank you gameloft for this much interesting gamr,5
Asphalt 8,Racing,high," After installing latest update, app is not working. Auto closing",4
Asphalt 8,Racing,high, it is a very fun game and its addicting but i hope that there will be events where you can get a free car like NEED FOR SPEED: NL i really like that game and dont make the events too hard,5
Asphalt 8,Racing,high, This is a cool app Racing Game. The Graphics and Controls are outstanding. But it eats up a lot of storage.,5
Asphalt 8,Racing,high," This is a really nice game,gotta tell ya Good graphics,gameplay is nice,and it almost looks real keep up the good work :D!",5
Asphalt 8,Racing,high, how do you unlock cars all cars are for bluprints car not for sale you will spend 100 dollars 500 dollars for a frickin unreal car? what is the meaning of all this improve your cars buying system Gameloft improve it and remove that game update & you're banned you got way many problems in you game,1
Asphalt 8,Racing,high," this is my favorite game coz the graphics are amazing,the controls all easy to control😍😍😘💓I love it soooo muchhhhh ...but the reason i gave it 🌟🌟🌟🌟 *4 star* coz the game is to big and different to download,but this game such worth it💗",4
Asphalt 8,Racing,high, Nice game great graphics but the data consumption is too much pls fix that. I opened the for 5 mins and i was in lobby only and it took my 700mb in just 5mins that is not pls reduce the data consumption otherwise nice game.,3
Asphalt 8,Racing,high, very nice and the graphics is so nice too.But this time its so hard to Download.,5
Asphalt 8,Racing,high, I don't know why its freaking hard to install this game. I want to download this game so that my little brother can play and I have enough storage with good connection to download it but notifications said I have not enough storage. I had enough with this nonsense!,1
Asphalt 8,Racing,high, I love this game so much but now you really doing things that nobody like and you have no problem at all with that why are you adding rank requirements and nerfing cars that we fight for to win also now adding cars like terzo millennio and fxxk with just pro upgardes please change those to max pro u...Full ReviewI love this game so much but now you really doing things that nobody like and you have no problem at all with that why are you adding rank requirements and nerfing cars that we fight for to win also now adding cars like terzo millennio and fxxk with just pro upgardes please change those to max pro upgardes in the next updates and revert changes or I will need my money back,1
Asphalt 8,Racing,high," Very dissapointed with this game and company! Had the game on my tablet for only a day and I have been banned! What's worse is that the steps given to contact them Don't work, It's a good game but if you are going to be randomly banned for no reason what's the point?",1
Asphalt 8,Racing,high, well the game is really good. the bad side is gameplay remove the offline car upgrade and tuning which really sucks. I really appreciate if they return the offline upgrading and tune up,2
Asphalt 8,Racing,high," This game NOT ONLY has good graphics, but its also fun and it gets updated a lot! If you're looking for a fun race game this is the one! 😊",5
Asphalt 8,Racing,high," Please make sure that the game should run on offline mode, especially for ""tuning the cars"", because it show only on online & wifi mode. And yes the game is awesome.",5
Asphalt 8,Racing,high, I pretty like this game but have cool graphics please update this game and new cars and new road new multi game and mini games 1v1 game to race it up have change a roads and new garage display::::::: and I injoy this game every days to race thanks for asphalt 8,5
Asphalt 8,Racing,high, good but there shouldnt be short cuts there should only be one track not 3 tracks leading to longer or shorter distances from the finish line.,4
Asphalt 8,Racing,high, this game is amazing and has a lot of potential.. but i suggest that you guys create a more complex customization with spoilers and stuff and make the drifting mechanics a little bit better..,5
Asphalt 8,Racing,high, Since I updated it is not opening again,1
Asphalt 8,Racing,high, love it... the only problem is it take so long to get up to top class cars...... but it is possible if u play for a few years,5
Asphalt 8,Racing,high," the game is grand. cool physic, crazy arcade action, and really cool graphics. my only complaint are its a bit grindy, and the the tilt controls dont always work to well. overall a reall solid fun free game",4
Asphalt 8,Racing,high, I just got banned. I dont know what I have done to get banned. I was loading up my game and it said I was banned for 'suspicious activity' when I was playing fairly. Please fix this because i was very advanced in the game.,1
Asphalt 8,Racing,high, The only problem with this game is the price of the cars they are way to expensive and require tons of time just to get one car which is quite insane ...pls try to put more reasonable prices like before,2
Asphalt 8,Racing,high," Awesome game . Probably the best racing game in the world from my side. But not the best game in all fields, my best game in all fields is one and only ""CLASH OF CLANS.""",5
Asphalt 8,Racing,high, Game was really fun and controls and graphics were nice but biggest problem is all things require gems and high amounts of gold but those are hard to get for low ranks plus the game is too big try to minimize the size,4
Asphalt 8,Racing,high, It's a very cool game nice but high storage problem,5
Asphalt 8,Racing,high, They are cheating its actually 1 GB game but they showing just 100 Mb after installing it shows you need to download additional files of 1 gb.🤯🤯🤯🙏🏼❌,1
Asphalt 8,Racing,high," I've been playing asphalt since it was launched on Ngage, and this game has improved so much, I just love it. Keep up the good work 👍.",5
Asphalt 8,Racing,high," Now at all optimised It is very lagging frequently on my OnePlus 7 and this is frustrating developer please respond and improve it in the further update Similar games like asphalt 9, real racing 3,even ping play smoothly on my device and a game like lagging a lot is frustrating",1
Asphalt 8,Racing,high, Poor december 2019 update and upgrades. I used to love this game at every moment uninstall is my next move.,1
Asphalt 8,Racing,high, Has nice cars gives free gifts if the connection is poor good service keep it up gameloft really appreciate it and thank you for given us a challenge to get the jesko,5
Asphalt 8,Racing,high, No mention of additional 1gig+ download after being installed other than that good game,1
Asphalt 8,Racing,high, Awesome game and i am playing from 8 years this game have superb graphics and game designing and i am having a lots of fun,5
Asphalt 8,Racing,high, awesome... hope Asphalt9 to be available in Samsung A50 so soon🤩🤩🤩... thank you for this amazing game...,5
Asphalt 8,Racing,high, this game is just like a pC game and this games graphics are so good at first i played asphalt nitro and my friend say play asphalt 8 and NOW here i am playing asphalt 8,5
Asphalt 8,Racing,high, Great driving game awesome controls great graphics 2 thumbs up from me will be recommending to all 👌👌,5
Asphalt 8,Racing,high, Great game and very detailed as well in being excited to have other to play with,5
Asphalt 8,Racing,high, The app needs something but it didnt work yet l have already downloaded it,5
Asphalt 8,Racing,high, Very. Nice. Graphics.but. I. Love. The. Tracks,5
Asphalt 8,Racing,high, Awesome but too much updates,4
Asphalt 8,Racing,high, I played this game. It was so fun and funny at the same time. Five stars,5
Asphalt 8,Racing,high, It's a beautiful game I loved it it has the best graphics but the problem is that it's not just 78mb we have to download additional 1.100GB this game is the best that you can play in your mobile,4
Asphalt 8,Racing,high, Its really funa and ok but if only the will put modern songs in it you will feel it more,4
Asphalt 8,Racing,high," Finally got the best game ever I can trust, many others special cars right here 🚗✨✨😍😍😍",5
Asphalt 8,Racing,high, it is so fun i can rase people biut it did not let me play with my freind,4
Asphalt 8,Racing,high, I like the graphic I like cars I love the level,5
Asphalt 8,Racing,high," My favorite, better than Asphalt 9.",5
Asphalt 8,Racing,high, Good game but way to many Ads there is an ad after every race and every 5 minutes,2
Asphalt 8,Racing,high, Good game and the controls and graphics are good,5
Asphalt 8,Racing,high, Very good graphics and the game is really good,5
Asphalt 8,Racing,high, Very superb. feel to playing very good.. Easy handling...,5
Asphalt 8,Racing,high, Such a disgusting game...at a time it will ask for never ending download...u can purchase new car but cannot play because game is never fully downloaded....worst experience stupid game nonsense developers 🖕,1
Asphalt 8,Racing,high, This game is really great but it takes too much time in start,5
Asphalt 8,Racing,high, Great game with huge flaws,3
Asphalt 8,Racing,high, Will I'm not gonna lie this is the number 1 best racing game in the history of mobile gaming this game has an incredible graphics and amazing control pad and also a great time killer and good job gameloft for making such an amazing game and it does worth hard working,5
Asphalt 8,Racing,high," since the new update, application is not opening. please fix this issue. i used to play it daily. but now i can't even open it. it's very frustrating.",2
Asphalt 8,Racing,high, Just love the graphics. Massive improvement since it's inception. Controls are greatly smoother. Just love it. Keep it up guys.,5
Asphalt 8,Racing,high," BOTH OF YOUR GAMES ARE LAGGING IN MY DEVICE. ASPHALT NITRO, ASPHALT 8 AIRBORNE, BOTH LAGGING A LOT IN MY 3GB RAM (FULL BOOSTED) , 32 GB STORAGE (UNUSED FULL STORAGE) PHONE. DO SOMETHING TO THIS ISSUE OF MY DEVICE....!!!!!!",1
Asphalt 8,Racing,high, Worse game so far... A pay to win by gameloft and its the same for all other asphalt series.. Got lot of glitch and when it happen GL will not help or shifting blame to you. Dont play this game. Better play pubg,5
Asphalt 8,Racing,high, I LOVE this beauty game it is so much fun and I am never bored playing this game. But I think it would be better if you can get the most expensive cars for cheaper,5
Asphalt 8,Racing,high," Version is nice but take more danger route add lamborgini,bugati cars fix bugs and add online multiplayer mode I gave it 5 star l didnt seen the game like ashphalt 8 airborne keep the game to 100$.very very nice game.",5
Asphalt 8,Racing,high," Takes up too much space, but graphics are amazing and it's the best racing game on mobile. I hate the motorcycles though.",4
Asphalt 8,Racing,high, This game is amazing! Gameloft really spent a lot of time putting details into the game.,5
Asphalt 8,Racing,high," Its a fun game, although the motion controls are difficult to get used it they are fun.",5
Asphalt 8,Racing,high," Now from two days I'm facing problem during opening the game, after clicking the game it opens and after few seconds it automatically closes. I'm using Nubia z17 mini. Help please! Thank uou",1
Asphalt 8,Racing,high," I update the game, i found that some issue in inventory, I had already storage but now telling that your storage is full to unlock spend extra coin.",5
Asphalt 8,Racing,high, super fun. but cars ar so expensive and i cant go to multilayer. i dont know why. pls fix that problem. pls do it quickly because i love this game so much.,5
Asphalt 8,Racing,high, It's a amusing game .I have a good luck in play this game .It is very simple and easy game .I wish this company gameloft made many amusing game.I loved this game,5
Asphalt 8,Racing,high, this game is very good with awesome graphics. BUT i want to know that why asphalt 9 is not launching on all devices including mediapad series. when it will be available on play store,4
Asphalt 8,Racing,high," Great app, has great visuals, uses real cars, and is such a great game to play.",4
Asphalt 8,Racing,high, It stopped working after the last update every time I open it it says unfortunately asphalt 8 has stopped I have a galaxy s8 plus and it should still work like before the update messed it up.,3
Asphalt 8,Racing,high, it is the best game for all its graphics and control and gameplay are really very much nice and I get many cars in this and it download very fast if like it the most,5
Asphalt 8,Racing,high, After uptading the game to ver.4.0.10 my game was not opened since for last 5 days i dont know what is the problem ...but please fix this glitch fast !,1
Asphalt 8,Racing,high, great game love it but can ye please reduce the time waiting on the proto keys in the car tests because for the BMW 3.0 Hommage its takes 4:30 hours to recharge all of them but could ye atart to recharge them after the first use,5
Asphalt 8,Racing,high," I am having enough mobile data to use in game but its always asking ""you are not connected to WiFi networks plz check it"" why I should connect to wifi when i am using my data.",3
Asphalt 8,Racing,high," im playing this game until 1 year, (Asphalt 8: Airborne) wonderful game in world, i love it, i like it, one beautiful game in play store, i want night racing and turn of ads.",5
Asphalt 8,Racing,high," played this game and really enjoyed it, don't have spend money to get good cars. but once my newly bought car was gone after the next play",5
Asphalt 8,Racing,high, I liked this game very everybody should download this app only 1st I thought how it can be 100mb and such a nice game but then in the game we have to download 1.1gb more.so download it wisely if you have the storage space .I am telling you install the app.,5
Asphalt 8,Racing,high," it's a very gd game with good graphics but the control is very bad very very bad, I have even increased the sensitivity to maximum but it still take time to stair making me to crash at random",1
Asphalt 8,Racing,high," Great racing game! Only complaint is purchasing new cars. Pretty difficult to do when cars are over 100,000 tokens just to advance to the next stage",4
Asphalt 8,Racing,high, You can hack the game if you have lucky patcher first you go to menu of patches then you press something like emulation or something then it will say go to file then you go to file then you unistall and install it back so you will have the hack like if something was for 45 dollars you can get it for...Full ReviewYou can hack the game if you have lucky patcher first you go to menu of patches then you press something like emulation or something then it will say go to file then you go to file then you unistall and install it back so you will have the hack like if something was for 45 dollars you can get it for free,5
Asphalt 8,Racing,high," too much fake!! real racing 3 is better.. as far as memory is concerned, aspahlt 8 airborne is of less memory though but still real racing 3 memory is worth!!",4
Asphalt 8,Racing,high," It's not fully offline now, why need Internet connection just to upgrade cars. This game is sucks now before it's good when it's fully offline uninstalling this game",1
Asphalt 8,Racing,high," This game is a constant Head & Shoulders advertisement. Otherwise, fun and has good graphics.",3
Asphalt 8,Racing,high," I played this game for 2 years. I didn't cheat, mod, or do anything illegal. I got banned for no reason at all. Don't waste your time playing this game. They will ban you for no reason at all. There are better racing games out there.",1
Asphalt 8,Racing,high, it is the third best game I have played but there is a problem that in gate drift mode I scored more than 5000 point but I didn't get them,5
Asphalt 8,Racing,high," wow what a shambles this latest update is, games crashes straightaway. object lesson on how to ruin best driving games around and alienate and destroy and goodwill players had for gameloft. all in the pursuit of the dollar. dissapointed :(",1
Asphalt 8,Racing,high," The Game is awesome and amazing, and you should try the game in headphones It has really good sound effects.",5
Asphalt 8,Racing,high, This game is extremely fun I would definitely tell people to play. It is hard at first but when u get the hang of it it is vary fun,5
Asphalt 8,Racing,high, Playing this Game Everyday. In this Game Cars Buying offer's are good .Graphics are also little good. I have to see the changes of the soundtrack .In next update songs have must changed.,5
Asphalt 8,Racing,high," This game is good and deserves a 5 star. I gave it a 3 star because, I bought a McLaren race car and the McLaren season did not unlock.",3
Asphalt 8,Racing,high, This is a fantastic game! graphics are phenomenal! Hard to win races! It's a great joy of mine!,5
Asphalt 8,Racing,high, this is the very very excellent car racing game in this game there are more than 100 cars and this is not the game of cars but also game has having bike race .,5
Asphalt 8,Racing,high, the best car racing games and the one who rate it with five stars he is the best and the on who rate with one star he sucks the game is the best its cool 👌 😎💪 and the realistic grafices and the best this is in race you can damage and distroy the cars that are racing with you and you can play with...Full Reviewthe best car racing games and the one who rate it with five stars he is the best and the on who rate with one star he sucks the game is the best its cool 👌 😎💪 and the realistic grafices and the best this is in race you can damage and distroy the cars that are racing with you and you can play with your friends and the cars are asome the best game ever that i have ever seen download the game if you didn't download it you will see the worest day in the world thanks for gamloft😘😀😃😁,5
Asphalt 8,Racing,high, Much better graphics than Asphalt 9 One thing that need to be added is that we should be able to play multiplayer on mobile data now. I mean come on we got 5g coming out soon.,5
Asphalt 8,Racing,high, Best racing game both offline and online.It does not require a very large RAM capacity.I have tried many games but this one is unique hd graphics and very many locations to play.I just love the game.My only problem is that cars are expensive.Apart from that the game is awesome 😎.,5
Asphalt 8,Racing,high," After new update, could not able to play multiplayers events and no daily tasks are showing. while recieving free box daily showing transaction failed error 9004. Also not able to play new multi event showdown",3
Asphalt 8,Racing,high, Amazing game and extra graphics for stunt slow motions and add driving inside car camera mode . In bike add the man also include in the accidents and add police chasing mode in street racings add girls in garage I LOVE THIS GAME,4
Asphalt 8,Racing,high, The game glitches sometimes an for that I fail sometimes . I was thinking to give five stars but for the glitches I gaved two stars so correct this issue so that I have to give five stars .,2
Asphalt 8,Racing,high, This game is incredible. Its It's the best racing game to ever be created. If you love car racing I should download. I know The last time I played this game was a long time ago but I'm still pretty sure it's an extremely good game.,5
Asphalt 8,Racing,high," I fell control of this game is worst to me graphics are good but without control u can't play game so, its immaterial for me👎👎👎",1
Asphalt 8,Racing,high," why do we still need internet connection for upgrades? i've been trying to upgrade a car and i have a good connection..then the ""no internet connection"" error appears...and i hope we can adjust the size of the buttons...they're too small for me",1
Asphalt 8,Racing,high," Fantastic game , it's cars is expensive and when you won the race than its give you very little money, otherwise it's fabulous game . thank you",4
Asphalt 8,Racing,high, The graphics physics and everything else in this game is amazing!!!!! But there should be a cross platform local wifi game.🙏🙏🙏,5
Asphalt 8,Racing,high," Could you please restore my money, cars and stats back to the way there were as of 12/18/19 please!!!!!",5
Asphalt 8,Racing,high," Best racing game i've ever played great graphics, realistic features, so many different race modes you can play. Hands down 5 stars!!",5
Asphalt 8,Racing,high," It was fun while it lasted but the game is very staight based and it doesn't have multiple features (racing, or what about other modes besides infected or elimination)",3
Asphalt 8,Racing,high, Stupid real name registration system. Impossible to login with my passport. These idiot developers do not know that not only 10 number ids exist. They will do anything to get your passport and sell it to third party.,1
Asphalt 8,Racing,high, It's good but for such a size the graphics must be developed like in PC games..... But overall the whole point of this game is thrilling and an amazing experience of driving....,3
Asphalt 8,Racing,high, At first I thought that it wasn't going to be a good game but then when I started playing it it was really fun. I like how u can wreck other cars and do flips and barrel rolls.,5
Asphalt 8,Racing,high," Not as good as asphalt 9 but it's my best alternative. One question though, why is a9 not available to all samsung devices?",5
Asphalt 8,Racing,high, when you make the purchase of the four booster packs doing the adds the time is still going also the game freezes doing certain races so i would have given it a five but this is truly a fun game,4
Asphalt 8,Racing,high, I like this game.Beautiful graphics. It has a lot of cars but some cars are not for racing. And I can't use data network to play online multi player.,4
Asphalt 8,Racing,high," Best game ever, great graphics, works online and offline, single player and multi player, awesome new showdown mode and child friendly, cool cars and bikes,",5
Asphalt 8,Racing,high, Great graphics and controls nice cars I'm very glad to see and play this game,5
Asphalt 8,Racing,high, Very good and my favorite game l like the graphics control speed and the music,5
Asphalt 8,Racing,high, I love this game and I loved it because its graphics very good and its carrer mode is so interesting,5
Asphalt 8,Racing,high, This game is an amazing game but the reason why i put 4 stars is because the new way of paying cars. I was really looking fordward to get a mclaren car the the amount of tokens were too much so please put it back to credits,4
Asphalt 8,Racing,high," I m playing this game from 2016. Its good to play till sep 2019, after updation its not working properly. I can't update vehicle, not get daily bonus and boxes, please solve this asap.",3
Asphalt 8,Racing,high," This is a car game that ever I have played & loved very much!!!!! It's gameplay,graphics,controls,strategy all are very good as a racing game needs 👌👍",5
Asphalt 8,Racing,high, I love the app but it said offline but it's online!!,5
Asphalt 8,Racing,high," This is, and will always be the best asphalt game, the soundtrack, the GamePlay, the drift, everything, no other asphalt game beats this one no matter what you say.",5
Asphalt 8,Racing,high, Savage the controls are awesome the graphics outstanding and the frigging gameplay is freeeeeesssshhh but we can't play with data online whyyyyy,4
Asphalt 8,Racing,high," Got it on my school chromebook and it runs super smooth, never lags! I also played this on my kindle fire same experience. All in all, a great game.",5
Asphalt 8,Racing,high," Awesome game, love the versatile controls and goals for playing but the ads killed me. I read a few reviews that mentioned the ads but I thought I could bare it....I cant",3
Asphalt 8,Racing,high, I've been playing this game for ages and the graphics are amazing the cars and everything.,5
Asphalt 8,Racing,high, The game is a great game that has giving me so many experience on how you can drive a car with caution and its requires you to put wisdom and knowledge in other to over come any challenge or situations you find your self while driving with high on a high way,4
Asphalt 8,Racing,high," I love this game it is so real looking, the graphics are perfect l. Needs WAY too much more space than it should.",5
Asphalt 8,Racing,high, It's very good quality the only problem is that I get a few bugs,4
Asphalt 8,Racing,high, Nice game but in this game the mini cooper is very expensive money needs,5
Asphalt 8,Racing,high," Overall Good, when it comes for Upgrading the Cars, requires internet connection so stupid move. Fix it offline",1
Asphalt 8,Racing,high, Awsome graphics and quality,5
Asphalt 8,Racing,high, I like it a lot but it's laggy for me and that makes me lose every time but love it!!!!!!! $$☺ making money moves 😂,5
Asphalt 8,Racing,high, 6 stars this game is awesome download it not if your a car guy,5
Asphalt 8,Racing,high, It feels like accelaracers by the way you should make a game because accelaracers are peoples fastest racers around the world,5
Asphalt 8,Racing,high, Good game download it and see it your self how is it amazing,5
Asphalt 8,Racing,high, Warst game ever:this game is not to fun and there is no setting for the game to edit the car so dont install it ever the thing that is good in this game that the garfix is good.,1
Asphalt 8,Racing,high, Game is running good but now it is not working properly,5
Asphalt 8,Racing,high, This is an amazing game it looks like u are in the car driving it in real life I can't stop playing it I have downloaded on all my technologies,5
Asphalt 8,Racing,high," I love This Game! But Cars Upgrade are Expansive It's 100,000+ Coins, Btw nice Work",5
Asphalt 8,Racing,high," Remove fusions Coins And No pay 2 win Okey , play to win Good bye",1
Asphalt 8,Racing,high, Very Very good and high quality game,5
Asphalt 8,Racing,high, This game has an additional file which take your 1 gb+ data So don't download this game 😩😩😩,1
Asphalt 8,Racing,high, had to uninstall not paying twice for upgrades.,5
Asphalt 8,Racing,high, Worlds Best racing game have ever downloaded on play store,5
Asphalt 8,Racing,high, Graphic alway Blocks while playing,2
Asphalt 8,Racing,high, Game is really perfect. This one is proper racing. Other games of racing apart from other old or new asphalt games are rip-offs.,5
Asphalt 8,Racing,high, Good but one problem first i can upgrade the things but now i can't upgrade it needs real money 🤑,3
Asphalt 8,Racing,high, Very good game No lags No glitches Graphis are very good,5
Asphalt 8,Racing,high, Good gameplay.but worst thing is only the connection problems,3
Asphalt 8,Racing,high, Game was good for first week and then though internet is available it doesnt let me upgrade car.,1
Asphalt 8,Racing,high, It I'd a grate website that hase so many games to choose from on this website and I think it is a growing website,5
Asphalt 8,Racing,high, The game is awesome and kills time. It eats a lot of mb but it's totally worth for. It is the best racing game ever. Gameloft keep it up. 😇☺😃😂😄😅😉,5
Asphalt 8,Racing,high, The app is not opening. It is crashing before even opening. Too difficult to win a race until you pay real money. Rewards are reduced to nothing.,1
