app_name,category,number_of_downloads,review_body,reviewer_ratings
UPS Mobile,News,medium," App looks okay, but the website it integrates with is hopeless. I've been trying to correct a small error in my address (so any deliveries get to the *right* place) and after an hour of frustration and wasted time, I have given up. Feel free to contact my UPS, but for the meantime, this app is stayi...Full ReviewApp looks okay, but the website it integrates with is hopeless. I've been trying to correct a small error in my address (so any deliveries get to the *right* place) and after an hour of frustration and wasted time, I have given up. Feel free to contact my UPS, but for the meantime, this app is staying uninstalled.",1
UPS Mobile,News,medium," Awful app. The UI is terrible, can't do simple things like sign for a package. Requesting changes to delivery is a pain.",1
UPS Mobile,News,medium," App barely works, try to track a package it keeps telling you an error has occurred try again later. Just other few other problems as well.",1
UPS Mobile,News,medium, Great app and very info driven. Would like to see map of where package is currently and be able to contact driver by text message or similar.,4
UPS Mobile,News,medium, I like this app . It let's me know when I have a delivery & approximate arrival . Also informs me that my package has been delivered. Thank you !,5
UPS Mobile,News,medium, I love this app. Just knowing that I have a package being delivered shortly or one that has just been delivered I think is fantastic!,5
UPS Mobile,News,medium, Great app for tracking and getting delivery notification. Been using it for years. Love it!,5
UPS Mobile,News,medium," This app is quick to load. It has a very succinct list, and easy tracking.",5
UPS Mobile,News,medium, Still learning how to best use the app. Wish it was directly connected through your Amazon account and can track packages delivered via UPS.,3
UPS Mobile,News,medium, The ability to sign for a scheduled delivery is so helpful!,5
UPS Mobile,News,medium," Never had a problem .... ""Brown"" has always been great!",5
UPS Mobile,News,medium," I really like this app although I noticed that, at intervals, the option to retrieve a package at my nearby UPS customer center is not available. Is it dependent on what I'm having delivered? I see a list of access points but not always my UPS customer center. Or am I choosing an incorrect option un...Full ReviewI really like this app although I noticed that, at intervals, the option to retrieve a package at my nearby UPS customer center is not available. Is it dependent on what I'm having delivered? I see a list of access points but not always my UPS customer center. Or am I choosing an incorrect option under ""delivery changes""?",5
UPS Mobile,News,medium," Decent app to conceptualize album cover ideas, a bit limited to try and make final products in my opinion, but if minimalist designs are your thing, or you have an idea and want to see a generalization of what it'll look like, this app will do it fine.",4
UPS Mobile,News,medium, Fix your app AND website. I'm already signed up for mychoice but every time I try to pre sign for a package or change my delivery address I'm redirected to sign up for mychoice again with no option of logging in even though I'm already logged in and can't get past that at all. So my packages are goi...Full ReviewFix your app AND website. I'm already signed up for mychoice but every time I try to pre sign for a package or change my delivery address I'm redirected to sign up for mychoice again with no option of logging in even though I'm already logged in and can't get past that at all. So my packages are going to get delivered on a day that I'm not home and they require a signature.,1
UPS Mobile,News,medium, I have had this UPS account for several years. They have my cell number where they send text messages. I have not been able to log in for years. I have my password but can't use tried to change using cell but have to leave site to get pin which they emailed. They only offer to to home phone . Now th...Full ReviewI have had this UPS account for several years. They have my cell number where they send text messages. I have not been able to log in for years. I have my password but can't use tried to change using cell but have to leave site to get pin which they emailed. They only offer to to home phone . Now they look locked me out Do not have this touble with other accounts,1
UPS Mobile,News,medium," Absolutely awful. Didn't get past logging in: Use Facebook or Google account? Yes. Link to User ID? I don't have a user ID. Create a user id. No I don't want to, that's why I used my existing account details. I don't want to have to remember two lots of logging in information! Uninstall.",1
UPS Mobile,News,medium, I requested a parcel to go to a collection point instead of a second attempt to my home address. Got home to find another failed attempt at home despite the app saying it had been processed. I phoned to ask what happened and was told that my request went in but the depot didn't action the request. W...Full ReviewI requested a parcel to go to a collection point instead of a second attempt to my home address. Got home to find another failed attempt at home despite the app saying it had been processed. I phoned to ask what happened and was told that my request went in but the depot didn't action the request. Why have an app at all then? I also couldn't speak to the depot to ask why and the rep couldn't speak on behalf of the depot apparently. Great customer experience...,1
UPS Mobile,News,medium, This app is a perfect example of why we need zero stars. Installed the app and signed for MyChoice to manage deliveries. Clicked manage deliveries and it tells me to sign up. Go to sign up again in case there was some sort of mix up and it tells me I am signed up already. Complete piece of garbage.,1
UPS Mobile,News,medium," The most frustrating part of this app is that it won't let me enter tracking numbers right away that I get from a company. I have to wait until there is an update to the tracking in order for the app to let me keep the tracking number in my list of tracked packages. I would expect that if a company ...Full ReviewThe most frustrating part of this app is that it won't let me enter tracking numbers right away that I get from a company. I have to wait until there is an update to the tracking in order for the app to let me keep the tracking number in my list of tracked packages. I would expect that if a company gave me a tracking number, I should be able to get it into my list of tracked items. This makes it very hard to keep track of my deliveries. Please fix!",3
UPS Mobile,News,medium," Terrible app.Try using My Choice and instead of sending you to a log in page it sends you to a sign up page.Same results with the web page, use my credentials to log in on My Choice and it sends you to a sign up page instead.My credentials are correct.I get emails from UPS telling me signature is re...Full ReviewTerrible app.Try using My Choice and instead of sending you to a log in page it sends you to a sign up page.Same results with the web page, use my credentials to log in on My Choice and it sends you to a sign up page instead.My credentials are correct.I get emails from UPS telling me signature is required for delivery with a link to sign now and guess what......yep it sends you to a sign up page and not a log in page.Enter info on sign up page and it tells me I'm already a member.....ever find yourself in a round room and be told to stick your nose in a corner?",1
UPS Mobile,News,medium, This app is great. It allows me to track where my packages are coming from and how they are traveling. If there is an issue I am not left to wonder what happened. I also know when something has been delivered if I am not home. No complaints!! Great app!!,5
UPS Mobile,News,medium," Great App to help track my UPS shipments. What I like best is that when you are expecting a shipment, the app actually recognizes your tracking numbers off your phone and you don't even need to input them. The also has good options for detailed tracking information! :-)",5
UPS Mobile,News,medium," I love the UPS Mobile app. I am disabled and homebound, so I purchase online. Which means I get A LOT of packages. The UPS Mobile app allows me to keep track of what's coming when, and allows me to be proactive when I see that things have hit a snag. Thank you, UPS!",5
UPS Mobile,News,medium," Works most of the times, one gripe is that it takes several hours/days for the tracking info to update, for example if a package is scanned at say 23.45pm, it wont update on the system/app for several hours/days despite the items been scanned, which can lead to some confusion, this applies to the we...Full ReviewWorks most of the times, one gripe is that it takes several hours/days for the tracking info to update, for example if a package is scanned at say 23.45pm, it wont update on the system/app for several hours/days despite the items been scanned, which can lead to some confusion, this applies to the website too so its not an app specific problem, woild be great to see this fixed at spme point.",3
UPS Mobile,News,medium," This app is such bulls@!t. For 2 days it says I was receiving a package that should have only taken 2 days to get to me from Office Depot. When that package didn't arrive at the predicted time I received no updates, no explanation. The app just suddenly announced that my arrival date was now a week ...Full ReviewThis app is such bulls@!t. For 2 days it says I was receiving a package that should have only taken 2 days to get to me from Office Depot. When that package didn't arrive at the predicted time I received no updates, no explanation. The app just suddenly announced that my arrival date was now a week away. Office Depot called UPS because their customer service department was of ABSOLUTELY NO USE TO ME. They promised Office Depot that I'd receive the package the next day. I'm still waiting.",1
UPS Mobile,News,medium, Awesome app keeps track of all your ups tracking numbers. If you use ups and send/receive a lot of packages you need this.,5
UPS Mobile,News,medium, Quick and easy to use! Accurate on their timing of when your shipment arrives.,5
UPS Mobile,News,medium, The app has lots of information. Lots of tools that make tracking so much easier. Love it. Jim Alonzo Dallas Texas,5
UPS Mobile,News,medium, It's easier than ever a place where u can track your packages and a place where you are updated on multiple packages not just one and it keeps record of everything,5
UPS Mobile,News,medium, They show you where your package is at in the shipping process. I have always enjoyed the app as it makes tracking easier.,5
UPS Mobile,News,medium, Works great. I set up app how i preferred deliveries and never looked back. Leaves nothing to the imagination. Very Happy,5
UPS Mobile,News,medium, Love this app. Easy to use and the options are amazing. Thank you UPS you lift a big worry off my shoulders.,5
UPS Mobile,News,medium," I've never had any problems with the UPS app. I love it because I know when my package is coming, being delivered and when it's been delivered.",5
UPS Mobile,News,medium, Always on the money. Great app. Love being able to know tracking and when my packages have been delivered.,5
UPS Mobile,News,medium, Like the way it detects a new tracking number on your clipboard and immediately shows the status of the item.,5
UPS Mobile,News,medium, Keeps me from having to searching through all the other sites I would otherwise have to. Very useful!!,5
UPS Mobile,News,medium, Useless. Adds nothing to the browser based web interface.,1
UPS Mobile,News,medium, Awesome to be able to track a package fast and easy,5
UPS Mobile,News,medium," Startup takes up to 20secs, that should be fast as the app's functions are very basic. If the app decides that the internet connection is lost, it becomes unresponsive and has to be restarted. A disappointing experience. Please provide a native fast app.",1
UPS Mobile,News,medium, I just love all the new technology surrounding the way we track our packages. UPS has always been a leader in this area and continues to stay ahead of the game! self explanatory and easy to use options make the UPS TRACKING APP a great addition to the UPS brand.😎,5
UPS Mobile,News,medium," I love the fact I set up my preferences and then every time something is shipped to my address via UPS, it automatically let's me know even if the company I ordered with happens to not have notifications set up or lands in the spam box. The ONLY thing I'd love to see is IF it's someone else's name t...Full ReviewI love the fact I set up my preferences and then every time something is shipped to my address via UPS, it automatically let's me know even if the company I ordered with happens to not have notifications set up or lands in the spam box. The ONLY thing I'd love to see is IF it's someone else's name that's ordered something to the same address, i.e. my husband ordered my birthday present and I got the notification because it was coming to my (our) address. So, I do wish it had to be with a name association in addition to the address otherwise this app is fantastic.",5
UPS Mobile,News,medium," shocking. I have joined and confirmed. all I can see with tracking number is that it's out for delivery by end of day. ( I had the same yesterday but with no delivery!) I've done phone and email address and address (all confirmed) now when I go into the app it say I have no deliveries but with the t...Full Reviewshocking. I have joined and confirmed. all I can see with tracking number is that it's out for delivery by end of day. ( I had the same yesterday but with no delivery!) I've done phone and email address and address (all confirmed) now when I go into the app it say I have no deliveries but with the tracking number I do. I have double checked my details and they are correct. by ""end of day"" delivery is not good enough! I stayed in yesterday PM to receive nothing. it wasn't even 5pm when it changed.",1
UPS Mobile,News,medium," I think this App has been overengineered. All I want to do is know what time my parcel is due for delivery, which is easy to do with Amazon and DPD for example, but I seem to have to sign up for a full service and it keeps telling me my userID/password is wrong when I don't think it is!",2
UPS Mobile,News,medium," I Love This App!! I can track where my package is, leave specific directions of where I want my package delivered. For example I live in a huge apt. complex, i could have them leave it with office staff, deliver straight to my door or even a neighbors. (Obviously works for homes as well. I have aler...Full ReviewI Love This App!! I can track where my package is, leave specific directions of where I want my package delivered. For example I live in a huge apt. complex, i could have them leave it with office staff, deliver straight to my door or even a neighbors. (Obviously works for homes as well. I have alert options that i can set that: e-mails me, texts me or both when my packages are being delivered. I also receive a notification when its been delivered. Check this app out yourself, you 2 will love it!",5
UPS Mobile,News,medium," The application is OK but you never can check your shipping history. It's always can't connect to the server, try it again. And after 10 times it finally gives you an information about the shipment. Hey guys, you probably need to upgrade your servers or increase your network bandwidth. Sorry but onl...Full ReviewThe application is OK but you never can check your shipping history. It's always can't connect to the server, try it again. And after 10 times it finally gives you an information about the shipment. Hey guys, you probably need to upgrade your servers or increase your network bandwidth. Sorry but only 2 stars for now.",2
UPS Mobile,News,medium," Basically, This app is pretty good for tracking your package, it will send you notifications or alerts everytime there is a change or shift on your order. It would be pretty awesome to get ahold of the actual drivers on this app when they can't find your address to deliver. Other than that awesome a...Full ReviewBasically, This app is pretty good for tracking your package, it will send you notifications or alerts everytime there is a change or shift on your order. It would be pretty awesome to get ahold of the actual drivers on this app when they can't find your address to deliver. Other than that awesome app to use.",5
UPS Mobile,News,medium, Keeps taking me in circles!! Asking me to sign up for everything that my password and name is already in use.,1
UPS Mobile,News,medium, Very help app. I can keep track of my packages when I'm not at home so that way I know when to be home by in time when packages arrive,5
UPS Mobile,News,medium," Pixel 4XL Android 10, app does not stay logged in. Have to re-login every time I open the app. Used to not have this issue.",1
UPS Mobile,News,medium, App is easy to use and allows me to know when to expect packages even when there are delays which is extremely helpful.,5
UPS Mobile,News,medium, Great app. Makes it so easy to track your packages and manage your UPS deliveries.,5
UPS Mobile,News,medium," Don't like this app!!! They keep sending my pkg's to my address in the app, thru smart post. That's not where I want my pkg's to go! Definitely getting out of their system!!",1
UPS Mobile,News,medium, Nice app. Makes tracking packages easy! Soon as you highlight a tracking number this app automatically picks it up and tracks it for you,5
UPS Mobile,News,medium," Very fast, accurate and current info on shipments. Easy to use .",5
UPS Mobile,News,medium," Logical, quick, just wish there were a way to copy and paste the tracking number from the email.",5
UPS Mobile,News,medium," Let me know where my packages are, I can see different transfer locations. I can also mange and change drop off locations and leave driver instructions. App is easy to use.",5
UPS Mobile,News,medium, Very simple to set up and use. It's also a great way to track your shipments/deliveries via mobile device.,5
UPS Mobile,News,medium, It is great to keep track of all my UPS packages coming and going. Easy to use Good notifications.,5
UPS Mobile,News,medium, Great way to track deliveries. Love that I'm automatically notified for new deliveries without having to input tracking numbers.,5
UPS Mobile,News,medium, The saved contacts in the app never load. Waste of time when you have to keep typing the contacts over and over again.,2
UPS Mobile,News,medium, Excellent app. Gives you complete control and constant awareness as to the progress of your items..,5
UPS Mobile,News,medium, Super handy app.,5
UPS Mobile,News,medium," This app is good at helping me to stay informed, ship, track my packages and manage my deliveries and I can appreciate the security/privacy that it offers as well. It helps to add convenience to my shipping and receiving merchandise, in addition, the app is easy to navigate.",5
UPS Mobile,News,medium," Very helpful in knowing a time frame when package will arrive, so you are not waiting all day for it. Also the ability to see where the truck is that day is nice. If you have a short errand and the truck is a ways away, you feel pretty confident you can go and get back before it arrives. Overall a g...Full ReviewVery helpful in knowing a time frame when package will arrive, so you are not waiting all day for it. Also the ability to see where the truck is that day is nice. If you have a short errand and the truck is a ways away, you feel pretty confident you can go and get back before it arrives. Overall a great asset!",5
UPS Mobile,News,medium, not a great app. i used it to redirect a package to a local pick up centre a couple of blocks from my home. Now it's lost in another city. UPS is telling me to lodge a complaint with Costco.... total nightmare.... don't use the redirect feature. good for tracking and that is it.,1
UPS Mobile,News,medium," One little request for this app. I have two addresses in my account, and the secondary address which I only rarely get packages at seems to be the default address that loads when I launch the UPS app. I wish I could simply choose which address the app should treat as the default. Otherwise, this app...Full ReviewOne little request for this app. I have two addresses in my account, and the secondary address which I only rarely get packages at seems to be the default address that loads when I launch the UPS app. I wish I could simply choose which address the app should treat as the default. Otherwise, this app is great.",4
UPS Mobile,News,medium," Easy to use. Day Before - Day of Delivery Notifications with 4hr ETA. Helpful Delivery status updates on Weather conditions and other impacting events. Can upgrade package to faster Delivery, for a nominal fee. Various Delivery location options available. Sec. code feature for Condos, Apts, etc. Rea...Full ReviewEasy to use. Day Before - Day of Delivery Notifications with 4hr ETA. Helpful Delivery status updates on Weather conditions and other impacting events. Can upgrade package to faster Delivery, for a nominal fee. Various Delivery location options available. Sec. code feature for Condos, Apts, etc. Real time tracking on Certain package types. Package progress lets you know where your package is from label creation to Delivery. Can personalize/name packages and still access tracking number. Great!",5
UPS Mobile,News,medium," I had a UPS SurePost package that got held up by what was called a ""sorting error"". At no time did the UPS app send me an alert about the delay or the rescheduled delivery date. I had to log into the app to find out. Yes, I had push alerts enabled. Might as well just use the website.",1
UPS Mobile,News,medium," Could not get past address. My mailing address AND the address UPS has delivered to for past 30 + years has Street address and on second line ""storage office "". App would not accept that address. Unyielding in its demand for apt # or Ste #. Well, sorry app but it's not an apartment or a suite it's t...Full ReviewCould not get past address. My mailing address AND the address UPS has delivered to for past 30 + years has Street address and on second line ""storage office "". App would not accept that address. Unyielding in its demand for apt # or Ste #. Well, sorry app but it's not an apartment or a suite it's the OFFICE. Keep your app.",1
UPS Mobile,News,medium," I like this app alot! It does as it says, and really well, so 5 stars on that. Plus, sometimes it knows when I've ordered something from somewhere, and it updates me without even asking me to enter a tracking number! Great app!",5
UPS Mobile,News,medium," Data mining! Utter rubbish. The delivery email promised more detailed delivery time info if I installed this app, suggesting that it'd give an accurate delivery window so I could plan my day around the delivery. So I installed it, was forced to give a ton of personal info during registration. Guess ...Full ReviewData mining! Utter rubbish. The delivery email promised more detailed delivery time info if I installed this app, suggesting that it'd give an accurate delivery window so I could plan my day around the delivery. So I installed it, was forced to give a ton of personal info during registration. Guess what? The info was no more detailed than the email! Uninstalled.",1
UPS Mobile,News,medium," I love love love love love this app. Its easy to use. Everything I need is right at my fingertips. I love that I can alter delivery options (for free). Considering all the porch thefts that occur daily, this feature is so helpful. Good looking out UPS!",5
UPS Mobile,News,medium, I love this app! I know when I need to be at the house for a delivery. If I can't be there I can give the driver instructions where to leave the package so it's not visible on my porch. I can have them leave it with a neighbor or just have it rescheduled to be delivered another day. Now if we could ...Full ReviewI love this app! I know when I need to be at the house for a delivery. If I can't be there I can give the driver instructions where to leave the package so it's not visible on my porch. I can have them leave it with a neighbor or just have it rescheduled to be delivered another day. Now if we could only get the cable companies to give us a timeline!!! 😳,5
UPS Mobile,News,medium, The only improvement I can think of would be the delivery options. There are several to choose from but none for leaving packages inside gate or fence. It's not a big problem because our regular drivers do that anyway but just a suggestion. Extremely happy with UPS!,5
UPS Mobile,News,medium," Great free app offers tge ability to track your pkgs and even see exactly where the driver is in your neighborhood. Gives you the ability to input special delivery details too; like ""side door"". Takes the guessing out of when your pkgs will be delivered with a delivery window timeframe. Can't imagin...Full ReviewGreat free app offers tge ability to track your pkgs and even see exactly where the driver is in your neighborhood. Gives you the ability to input special delivery details too; like ""side door"". Takes the guessing out of when your pkgs will be delivered with a delivery window timeframe. Can't imagine ordering anything online now without this app.",5
UPS Mobile,News,medium," Your last update was phenomenal. You fixed everything!!! AND the new version is a snap to use, You can find everything you need and more. In one word it is EXCELLENT!!!!!! Kudos to your creative developers. Great job.",5
UPS Mobile,News,medium," Buggy and pretty useless app for average condumers. In order to see anything more elaborate than ""by end of day"" you need to sign up to a service that takes 7 days to process, involving snail mail. If somebody sent you something 2 days ago via UPS and you just wanna know roughly when it'll arrive to...Full ReviewBuggy and pretty useless app for average condumers. In order to see anything more elaborate than ""by end of day"" you need to sign up to a service that takes 7 days to process, involving snail mail. If somebody sent you something 2 days ago via UPS and you just wanna know roughly when it'll arrive today , you're outta luck.",1
UPS Mobile,News,medium," Terrible app, terrible service. The day before my package was supposed to be delivered, I had set it so I could pick it up at an access point. The request is noted, but they still tried to deliver it to my house, then approved my request. Now I have to wait until Monday when I would have been able t...Full ReviewTerrible app, terrible service. The day before my package was supposed to be delivered, I had set it so I could pick it up at an access point. The request is noted, but they still tried to deliver it to my house, then approved my request. Now I have to wait until Monday when I would have been able to pick it up today. I paid for 2 day shipping for a reason.",1
UPS Mobile,News,medium," Really love the updated tracking features, especially when they are in the neighborhood! 👍",5
UPS Mobile,News,medium, This app is really nice!!Let's you know approximate times of when your packages are being delivered!Love it!!❤,5
UPS Mobile,News,medium, Accurate Tracking information. Impressed with the ease of use for the mobile app.,5
UPS Mobile,News,medium, Very easy to use. I can track my packages quickly. Really like this app.,5
UPS Mobile,News,medium," Great app for tracking deliveries. Let's me know when to expect delivery, periodic updates and confirms when packages are delivered.",5
UPS Mobile,News,medium," Certainly keeps me aware of incoming deliveries and when they can be expected ... I have a PO Box and packages not picked up within 48 hours are returned, which makes this app indespensible ..thank you!",5
UPS Mobile,News,medium," I would have given five stars but the app keeps asking me to releasethe package at the address thereby relieving them of their responsibilities in case of theft or lost package. Even when my request had nothing to do with releasing the package the app kept trying to get me to agree to a release waiv...Full ReviewI would have given five stars but the app keeps asking me to releasethe package at the address thereby relieving them of their responsibilities in case of theft or lost package. Even when my request had nothing to do with releasing the package the app kept trying to get me to agree to a release waiver thereby relieving them in case of lost or stolen packages. Well played, nice try UPS...4/5 stars. lol",4
UPS Mobile,News,medium, I love the UPS app I like how I can get updates instantly I've never had any issues and I've always had text message as soon as the package is delivered,5
UPS Mobile,News,medium, Works as advertised. Helps me keep track of all my UPS activity.,5
UPS Mobile,News,medium, Great app. Get package updates and delivery times. Keep it up UPS.,5
UPS Mobile,News,medium," This is the biggest piece of s**t company I've had the displeasure of dealing with. Who makes you sign anymore? I have a job you f***ing clowns. Don't wanna sign? Just login to our app (straight out of the days of AOL) and presign, where you'll be forced to jump a meriage of hoops, just to swiftly r...Full ReviewThis is the biggest piece of s**t company I've had the displeasure of dealing with. Who makes you sign anymore? I have a job you f***ing clowns. Don't wanna sign? Just login to our app (straight out of the days of AOL) and presign, where you'll be forced to jump a meriage of hoops, just to swiftly realize that a plethora of broken links and sheer incompetence in website design make it nearly impossible to do so!",1
UPS Mobile,News,medium, The app provides reliable information as to the status and progress of packages being delivered by UPS. It can be used for multiple destination locations and will track packages coming to each location. Works well and works consistently. Good app.,4
UPS Mobile,News,medium, This app is as useless as the website it took me forever to be able to track my packaged and then it said to het a better time frame sign up so i did and then they wouldn't send me the verification link and i couldn't sign in finally after i was able to it just told me the same thing the sometime be...Full ReviewThis app is as useless as the website it took me forever to be able to track my packaged and then it said to het a better time frame sign up so i did and then they wouldn't send me the verification link and i couldn't sign in finally after i was able to it just told me the same thing the sometime before the end of the day like i have all day to wait for a package. I know i ordered it but by now you would think they would be able to give you a better time frame then just before the end of the day and the drivers deliver all the way till 9 pm,1
UPS Mobile,News,medium," The app is very easy to use, the only problem I have is that you to create other passwords to find out where the package is at.... Or another passwords to do something else... After a while you just get tired of creating new accounts with passwords...",5
UPS Mobile,News,medium," To start off, the app doesn't work. Any of the requests I made to modify the delivery did not actually register in their system, but the app showed that they did. So while I expected to pick up my parcel from a UPS Access point in the afternoon, I instead recieves a notification that they tried to d...Full ReviewTo start off, the app doesn't work. Any of the requests I made to modify the delivery did not actually register in their system, but the app showed that they did. So while I expected to pick up my parcel from a UPS Access point in the afternoon, I instead recieves a notification that they tried to deliver it to my home address, IF YOU NEED TO CHANGE SOMETHING IN THE DELIVERY, JUST CALL CUSTOMER SERVICE, THE APP IS HORRIBLE. Clunky, impractical.. just the perfect example of piss poor coding.",1
UPS Mobile,News,medium, I love this app. You're always informed when your package is scheduled for delivery and when it is actually out for delivery. You can now actually track the UPS truck and see how close to your house it is. Great information at your fingertips.,5
UPS Mobile,News,medium," I love this app! I can choose notifications of where my orders are at every step along the way. I have grandkids half a continent away, so this app comes in super handy for tracking all the birthday & Christmas presents that I send to them. Super easy to use app.",5
UPS Mobile,News,medium," I love this app. I can easily track packages and even see where the truck is on day of delivery. I'm able to give instructions on where a package should be left and can change it easily. Love this app, very simple, very convenient!!",5
UPS Mobile,News,medium," I like this app its easy to track packages but, (I don't know if this is UPS or not) but, when a package isn't in transit you can't track it until it's in transit. Then you forget that you have to track a package so fix this and I'll make it 5 stars",4
UPS Mobile,News,medium," The login/sign up process is broken. allows you to select Facebook or Google ID but then wants an email address and password as well making the Google/Facebook login pointless. Asks for a ""user id"" (why) then complains that that user ID already exists. I can live without this app",1
UPS Mobile,News,medium," Needed to manage a signature required package because I wouldn't be home and could not do so right after signing up. Clicked manage and it asked me to sign up when i already had, no option to log in and manage a package on that screen and if you try to sign up again it gives you an error that you al...Full ReviewNeeded to manage a signature required package because I wouldn't be home and could not do so right after signing up. Clicked manage and it asked me to sign up when i already had, no option to log in and manage a package on that screen and if you try to sign up again it gives you an error that you already signed up and NO option to sign in to manage package! GRRRRRRRRR!!!",1
UPS Mobile,News,medium, Package tracking with this app is amazing. And I like the way it works vs FedEx or USPS apps. The delivery reminders are amazingly on time. I get the motion sensor already that someone drove up then the ups delivered notification followed by my motion sensor detecting the driver leaving. Thanks to t...Full ReviewPackage tracking with this app is amazing. And I like the way it works vs FedEx or USPS apps. The delivery reminders are amazingly on time. I get the motion sensor already that someone drove up then the ups delivered notification followed by my motion sensor detecting the driver leaving. Thanks to this quick turnaround I know that a real delivery was made and that all.my delivery preferences have been addressed. It's nice to have peace of mind and exact knowledge of delivery or pickups.,5
UPS Mobile,News,medium," I registered online and validated the email address. But you have to register again to get access to the service and the registration page requires your membership id. And if you say that you don't have id number, you are redirected to the same page! Maybe app is good... But not for the newcomers.",1
UPS Mobile,News,medium," So easy to use and great for tracking my packages, i love tgat if i copy the tracking code it automatically ask if i want to track that number!",5
UPS Mobile,News,medium, Latest version is easier to navigate. Tracks automatically without input from user.,5
UPS Mobile,News,medium, Kudos to the app designers. Works extremely well. Tracking and manage are the features I like most.,5
UPS Mobile,News,medium," What happened to the live tracking of the local delivery vehicle? That was very useful. Other than that, I love it!",4
UPS Mobile,News,medium, Love being able to track the vehicle to see where he is in the neighborhood. WHAT AN EXCELLENT IDEA. THANKS,5
UPS Mobile,News,medium, Easy to use! I love being able to put my own Nickname/Reference info that the other guys don't offer. Aids in knowing what's arriving... 👍👍😊,5
UPS Mobile,News,medium," Easy to use. Let's you customize your pick ups and deliveries, plus gives you updates on your packages progress.",5
UPS Mobile,News,medium, Very good for notifying you have a package coming and tracking its progress. I just wish it could allow tracking in real time.,4
UPS Mobile,News,medium, This app is very beneficial. It alerts me when I have a package coming. UPS is so much better than Fed Ex. I wish every company used UPS for shipping.,5
UPS Mobile,News,medium, Great App! Always helpful when checking my delivery status.,5
UPS Mobile,News,medium, Works fantastic good job ups!,5
UPS Mobile,News,medium," Took me as a joke of an employee. I wanted to grow in the company, a good company. But they used that to make an opportunity to play a joke on me for there interest. The employees I worked with always judged me and lied, also they never stopped. So I took the layoff instead of a transfer to the new ...Full ReviewTook me as a joke of an employee. I wanted to grow in the company, a good company. But they used that to make an opportunity to play a joke on me for there interest. The employees I worked with always judged me and lied, also they never stopped. So I took the layoff instead of a transfer to the new Goodyear location. They still think wrong of me. So as an ex-employee, I would rather be with FedEx for real reasons.",1
UPS Mobile,News,medium," Very Helpful! Love that I can see where my packages are, when they're expected to be delivered, updates on any delays, and when they're finally delivered -- especially with the increase in package theft in our area.",5
UPS Mobile,News,medium," wow ,this is the most helpful best App for me, with all my packages ,and mail ,Getting notifications to phone or email Keeps me in the LOOP of were my stuff is ,or when delivered ,THANK YOU UPS ,AND SHOUT OUT TO THE BEST DELIVERY MAN EVER 6 YRS,HE'S LIKE FAMILY ""LOL""",5
UPS Mobile,News,medium, It Is Very Helpful. It keeps me updated what's going on with my package. Very important to me. Good job UPS.,5
UPS Mobile,News,medium," UPDATED 5/2/19> ONLY Change= Once ""In"" the App, Set Up a ""My Choice Acct"" It keeps a HISTORY of ALL Your Incoming & Outgoing Packages, (Which Remember You Can put a ""Nickname/Short Description"" To). I advise EVERYONE to set up Your OWN Acct. Then You can Track BOTH Incoming & Outgoing Packages. The ...Full ReviewUPDATED 5/2/19> ONLY Change= Once ""In"" the App, Set Up a ""My Choice Acct"" It keeps a HISTORY of ALL Your Incoming & Outgoing Packages, (Which Remember You Can put a ""Nickname/Short Description"" To). I advise EVERYONE to set up Your OWN Acct. Then You can Track BOTH Incoming & Outgoing Packages. The APP allows You to ""Nickname"" a Tracking #, VERY HELPFUL. All Around the App's FANTASTIC!!",5
UPS Mobile,News,medium," Excelent tool. I can get package transit information anywhere and every day after around 8 AM directly from my phone. Have no had the need to re-schedule it, but it can be done. The information arrives for my purchases because I registered or can enter a tracking number. Easy to get it going.",5
UPS Mobile,News,medium," Of the four major carriers (Canada Post, DHL, Purolator and UPS ), this one is the worse as it requires us to sign into two separate functions and even then they do a poor job.  First it does its own different coding of checking for WiFi or Data connection. When the phone itself already has that abi...Full ReviewOf the four major carriers (Canada Post, DHL, Purolator and UPS ), this one is the worse as it requires us to sign into two separate functions and even then they do a poor job.  First it does its own different coding of checking for WiFi or Data connection. When the phone itself already has that ability but the stupid app claims I have no internet service when I am using 4G LTE with full bars.   Then after refreshing the screen several times, it tells me where my package is and there are options available for shipping. But in order to do that, I have to register and sign into a separate service to manage that. Then after doing all that, it tells me, ""Service unavailable"".    Of the other three carriers, Canada Post, DHL, and Purolator, we have options without the need for signing in to two separate services of which both wanted unusual access to my phone including my contacts list, location and hardware control.  That last part is really stupid because even with hardware control, it could not tell I was connected to anything when I clearly was. A really stupid app. I bet all that permission they require is a way to mine our data for 3rd party purposes.",1
UPS Mobile,News,medium, Other than being slow the app seems fine. I can track a package or view future deliveries. There seems to be some UPS quirks. Sometimes a package will be out for delivery and then will say date tentative. For no apparent reason a package out for delivery will not get delivered.,4
UPS Mobile,News,medium," Works great for giving updates on your packages and allowing some changes such as delivery location. Sometimes it works best for me to have packages delivered to my local UPS store. The app loads slowly for me, but that's my only complaint.",4
UPS Mobile,News,medium," always know where your shipment is, I love it. I know when the label is created and every scan between that point of origin and my door! No need to miss a delivery now. I can even leave instructions for the delivery driver, if need be. Really love the app.",5
UPS Mobile,News,medium, the app works good . just wish the tracking information was easyer to flow or to use . keep asking you to sign up for text and E-mail notification when you're already signed in . hard to get help with setting up the text messaging for tracking the package .,4
