,author_name,review_date,reviewer_ratings,review_body
4473,llReaperS,"March 27, 2019",4,I loved a lot more before... Please bring the the option to see what your friends commented in other post/photos. Before you could type in the search box “photos like/commented by(friend name)” and it show all the photos/ post your friends commented and liked. Please Facebook bring the option back!!!
4474,Vhuynhsfsu,"March 28, 2019",1,"This app violates the 2nd Amendment all the time Use to be a good social media platform until FB got greedy and starting pumping ads like a fat kid in a candy store. Every 2-3 posts you see, it’s guaranteed you’ll be bombarded with ads. Mostly irrelevant ads. Not to mention, FB got in trouble for its data breach and gave away user’s confidential / personal information by releasing the data to a company working for the Russian government and inadvertently, helped trump win. FB, you’ve lost your grace. Let’s see if you can come back into the light."
4475,JerielNg,"April 6, 2019",2,"iPad app lacking features I don’t understand how Facebook can have two separate versions of the app for iPhone and iPad. Many photo albums are missing on the iPad, and the interface is several versions behind. I understand that there are slight nuances in the interface between the two devices that may warrant a different user experience, but the iPad version is seriously lacking that it makes me not want to use it."
4476,Really Really True,"April 10, 2019",1,Trash 🚮🚮🚮 After all this time we still can’t get “most recent” to function properly. I’m almost certain people should find another app to replace FaceBook at this point. You guys are pathetic now. You sell ALL of our information. The updates are just there to take up space they aren’t even updating anything. When can we get anything worthwhile. Really dissatisfied. I hate missing important events or gatherings because I’m seeing posts anywhere from 3-7 days old.
4477,M.L.Sipin,"April 23, 2019",3,"Gone Black Now Since Facebook put on there Facebook Police to check every word we write about post and issues on there site, it is no longer worth reading! They are so worried about being Racist nothing can be said anymore about blacks? Truth or not it’s our opinions and that is what made it so much fun reading what others thoughts were! Facebook now has gone black, not worth reading!"
4478,CarynSwanson10,"April 26, 2019",4,Photo posting Since the last update there’s no option to pick an album when you post pictures. You have to navigate to the actual album and then add photos to it that way. This is super annoying and inconvenient. Can we get this feature back please.
4479,thecakemaker,"May 5, 2019",2,Exactly what Jascakex said!!!!! Please read his review TWICE!! 
4480,pameindr4eva,"December 6, 2018",1,"Can’t play videos!!! After the new update, I can’t play ANY videos at all. This is super annoying, especially since you make me update the app every other week. I also had to turn off my notification badge since the app keeps showing 10+ notifications when I only have 1 or 2.  Very silly updates, and useless to say the least. The fact that I can’t even play a video, which is one of the only reasons I go on the app anymore, is irritating. Deleting Facebook 😒"
4481,T. McD,"December 7, 2018",1,"Every update gets worse and worse I spend forever trying to type the simplist of things cause somehow your app is the only one that screws up my keyboard. Now the app doesn't even refresh. Just says error. I keep getting notifications from the app but, guess what? I can't open them because the app doesn't respond. Just out everything back the way it was and stop trying to make it ""better"". No one was complaining until you tried to make it ""better"". IT'S WORSE NOW THAN EVER BEFORE"
4482,Sean Sunny Sun,"December 8, 2018",1,"FB App is Trash Are you ever going to fix the problem that causes the app to crash whenever one tries to upload pictures from an iPhone? It’s very frustrating editing multiple pictures and posts then the app crashes before I get done then after I finish and try to upload them, the edits did not actually save... FYI this problem has persisted through many years, as far back as 2012 from when I first started uploading pics to FB from an iPhone. Figure this out."
4483,Sactownscotty,"December 13, 2018",1,Newsfeed broken Constantly getting a “ posts cant load right now” message. When I pull down to refresh it may load one or two posts and that’s it. Get out and get in and more will load. Refresh again and maybe two or three will load. Then later in the day it may work fine loading all posts. Then the next day back to having problems. It’s been going on for two to three weeks now. I only use the mobile app. Happens on my iPhone and iPad.
4484,Izzyabelliss,"January 3, 2019",1,Assumptions This stupid app and face book in general keeps assuming people are robots because they like a lot of posts or share them! My account has been blocked multiple times for liking a post or sharing them  quote “too fastly”  and it’s driving me insane! I haven’t done anything wrong nor impolite but yet they’ve blocked my whole account from liking or even sharing posts on my feed! They refuse to change this or even tell me how long I have to wait till I’m unblocked. This is completely idiotic!
4485,towbaoter,"January 5, 2019",2,"Aggravating For the love of good stop the auto refresh when I either, reopen the app ( not close it out) or Go back to the main feed after view one of the groups on with, or sometimes just cause it can. Just stop the auto fresher crap. If I want refresh it to see new news feeds then I’ll do it my self. It’s so aggravating when I try to pick up where I left off and boom refresh and now I have to start all over again."
4486,Joseph Woodward,"January 8, 2019",1,"Awful, and no alternative. This app is a raging dumper fire. Nothing loads. Ever. I get maybe two to three hours a day where my feed will load, randomized not in order mind you, and the rest of the day it loads a white screen, a could not connect screen, or a screen that says I have to add friends to see anything. This happens on WiFi, near towers, anywhere in public and even next to my router. Every other app will load, run videos, do whatever it is they’re supposed to do except this app. It’s garbage."
4487,55special,"January 12, 2019",5,Update failed my iPhone Since new update Facebook hasn’t worked on my iPhone. I have but 4 items on my newsfeed and if I’m lucky one or two are there . The rest is blank. My families work but mine is not..
4488,Lynn5918👩💇💆🙋💁🙅🙆🙎🙍👰,"January 17, 2019",2,"Needs fixing Lately a lot of stuff has said attachment unavailable even if the person didn’t delete it or change privacy settings and I can’t share anything because it tells me post failed and when I click on see more it says “Duplicate status update. This status update is identical to the last one you posted. Try posting something different, or delete your previous update.”"
4489,arcturiankiller,"January 21, 2019",1,"TRASH! I’ve been using the Facebook app for quite sometime now, mostly since I’ve had a smart phone with that capability."
4490,🤦🏻‍♀️.m,"October 29, 2018",4,"🧟‍♀️ The worse update for this app ever , what kind of developer is that , I can’t scroll down freely it is always reloading and it is not the internet problem it is your worse update , when I see the notification I don’t see my own post with it , what happen? Don’t add regular update if there is no added value ,"
4491,viclopez1112,"November 1, 2018",1,Fix the Most Recent Feed! This is so annoying some of us just want to view our newsfeed from newest to oldest but now even my most recent feed will show posts over a day old at the top and right below a post from an hour ago and below that a post “just now” like seriously fix the dang order to make it actually display “most recent” like the feed is supposed to be! It’s bad enough we to have that feed hidden away in a menu but now it doesn’t even work as intended!
4492,udyioydyfitsoys,"November 3, 2018",1,Worse! Again! When this new pop up story platform was introduced I noticed my battery dropped 8% within a minute of opening stories. I have attempted to contact fb to see how I can stop this from happening. I’ve received no response. I did another update hoping it was fixed. Now it’s worse. Contacted fb again. Again no response. Now I open nothing. Why was this battery draining pop up introduced? Why will they not answer my inquiries? Time to leave and go to Instagram only.
4493,hysz one & only,"November 12, 2018",2,Annoying! Used to love using the app but every time and update occurs something different happens! For example as of 2 hours ago I have not been able to log on because of “no internet connection” which I obviously have since I’m leaving this review! This issue needs to get resolved or I’m deleting all things Facebook associated due to the multiple ongoing problems I’ve been having the last few months.
4494,jjames0917,"November 12, 2018",2,"Used to work. Not anymore Until recently, I hadn’t had any problems.  Lately, however, I am only able to see one post and maybe 1 ad on my newsfeed and nothing else.  Impossible to scroll down.  I’ve reported the problem at least 3 times to Facebook and I know my family members experience the same frustration but nothing appears to be working and nobody cares enough to respond to our complaints."
4495,tdnj88,"November 12, 2018",1,"FB has gone steadily downhill FB is really going down the rabbit hole lately.  It takes forever for new posts to load and half the time I get a blank screen where pic should be.   FB has gotten increasingly frustrating and I’m thinking its time I’m just done with it all.  It used to be great but now it’s just filled with ads, inappropriate posts (which they SAY they regulate but they are full of it). Not to mention it seems to be increasingly easy for accounts to be hacked.  Not a well run site anymore, sad to say."
4496,camper300,"November 16, 2018",2,"New Notifications Since a recent update, when I go to my notifications, I have to refresh the screen to see the new ones it told me I had. Then they appear. I do not like the new way to clear notifications. I like using the swipe and hide rather than tapping the ... and the tapping hide notifications. Takes up more time and have to hit the ... correctly or you will reread the message again. Not user friendly, to me."
4497,ibHOSS,"November 18, 2018",3,"Marketplace no longer works For several weeks now, marketplace loads the adds fine but when you click on an individual add you just get a blank screen. It never loads the add itself. Find myself having to go to the facebook web page and it works fine. I have deleted and reloaded the app several times and still the same."
4498,Xtc.pill,"November 22, 2018",1,"Very buggy I don’t know what happened? But the app fails from time to time, watching video have become a nightmare. I get a notification like “signal/connection strength issues”, but I’m on WiFi and I even switched to cellular mode, still the same interruptions trying to watch most Facebook videos. And I hate all the pointless notifications. Why individually turn it off, when I never had it on in first place. I don’t care about what other people did, I don’t need notifications for it..."
4499,erweee,"November 25, 2018",1,"Facebook is a mess So a long time i deleted my account permanently, and I decided to do a new account, I tried to open a new one and Facebook asked me for a picture, y though that was really strange, why they need a picture of me? For what? Anyway i send the picture and then tell me that I can’t use my account for the moment for some thing of privacy, i was so mad, please fix this thing because i swear im not gonna use Facebook again, this is a big mistake that haves to be fixed, please I want my account."
4500,DeucesWild5,"August 25, 2018",5,"Won’t update and uploads are Extremely Slow. The app won’t update on my iPhone 8 Plus, and I am trying to upload a short 30 second video and it it taking forever to upload.  Please help!"
4501,CHatch44,"August 30, 2018",3,Links I’m sincerely annoyed with all the links being shared to show horrible videos of things like a girl throwing puppies into a river or an elderly patient being mistreated by staff. It’s not what I come on Facebook to see and I think Facebook needs to filter out those videos better. I don’t ever see real posts by real people anymore because my timeline is full of the links of horrible videos. 👎🏽
4502,RFRGCA,"August 31, 2018",1,Recent  updates It looks like the newest most recent updates have created havoc on FB. Almost everything is not working well. Please review it and fix the issues. My like/love buttons don’t work. My posts and those of others are posting twice. The photos are not showing right away. As a matter of fact some event photos posted hours later. I checked to ensure all my updates and the iOS update were current. I don’t know what else to do. Just FYI this FB needs attention.
4503,ChiquitaBanana1984,"September 25, 2018",3,"Comments What the heck is up with only showing “most relevant” comments. Why not have to opt in to the most relevant? What super secret and ridiculous algorithm decides that? I get it, most likes, most relevant but still super annoying. I’d like to see all comments on a public post and opt into seeing most relevant if I choose. It seems like another way y’all are trying to control what we see."
4504,DonFelipe82,"October 20, 2018",1,"What’s the point? This review is for iOS users. So these so called “updates” are made to supposedly enhance the experience. I haven’t updated this app in almost a year. I still have the so called “updates” being pushed to the app mobile version (even though I don’t install them). With the pathetic privacy policy and concerns sharing data, I’ll check the app from a web browser with a computer. This app really hasn’t changed much since 2012. More advertisements same experience 👎🏼"
4505,Adiamillerr,"October 22, 2018",3,"okay While the app works very well and most times I don't seem to have any problems, that doesn't mean it's perfect. Some of the times it will force close while I'm typing out a post. And more recently, I've noticed that if I make a Facebook post with a photo, my caption disappears. I don't think it's deleted because other people can still see the caption of my posts, but I can't?"
4506,Makeupbyshack,"October 22, 2018",1,"Can’t view caption on original post Since the update it’s been horrible! When you create a post and go back to the post your caption doesn’t show only if you attach a photo! Also sometimes when you try to create a post and go to your camera roll it shows zero photos in your camera roll. You end up having to completely close out Facebook, open it up again, create a post in order for your camera roll to show. One of the worst updates yet 🙄"
4507,Miissyy22,"October 26, 2018",1,"Search groups Your new update completely took away the ability to search in groups. When wanting to search posts through all of my groups, the only option is “posts from groups and pages”. Um, no. I don’t want to search every single page I like. I want to search through the groups I’m a member of. "
4508,LensLuvah,"October 26, 2018",2,"Post text keeps disappearing If I write a post, and get a notification that someone commented on said post, I go back to check it and my text doesn’t show. Just the comments and likes/loves/etc. This especially seems to be true of posts with photos. "
4509,Ms Kitty 1000,"October 27, 2018",2,"Not getting newsfeed What is going on? I have Facebook on my computer and my ipad, plus the ipad app on my ipad. Suddenly I’m not getting or keeping newsfeed in the app. Feed appears, then disappears. Nothing stays. When I go to my newsfeed I may get one or two stories, then they disappear. No ads. I deleted and reinstalled. Same problem. Suddenly newsfeed appears, then disappears again. I can get my Facebook page on my ipad. Just not the ipad app! What’s going on?"
4510,wishtoberich,"August 5, 2018",1,Notification fails Facebook tells me that I have notifications all the time and when I go on to check I have no new notifications. It’ll say I have anywhere from 5-8 and literally it’s the same notifications i checked hours before that. Unless I’m getting new notifications and it’s not showing me? I’m sure I’m not the only one with this issue and it should be resolved or I’ll take my social media elsewhere. Instagram gives me no issues. I think I’ll post there from now on....
4511,Vinshady95,"August 6, 2018",5,"Notifications I keep getting notified by the same notifications. When I go to tap on them they get marked as read, but the minute I go back onto the app the get highlighted again as if they are new notifications. So you loss a star from me for this."
4512,TangoChai,"August 6, 2018",1,I'm still being generous I don’t know why I bother writing anything. Nobody will read this. 
4513,jrratis,"August 6, 2018",2,Notification problem Since the last update I am having problems with Facebook remembering which notifications I have already looked at.  Each time I close down Facebook the number of notifications on the Facebook icon returns to the number it had been before I went through to look at them and when I go to that page they are all highlighted as if I had never looked at them.  HELP!!!
4514,New Apple Juice,"August 6, 2018",2,"Video Platform I’m giving it two stars currently because I am absolutely HATING the new feature of watching videos. If you want to watch them, you have to tap on it and then tap on it again because apparently the video takes you to another page, I don’t really know what it is, but It irks me that I have to tap twice just to watch a 15 sec video. Go back to the regular platform. Whoever thought of the double tap should be fired"
4515,kenr96,"August 8, 2018",2,"Aug 2, 2018 update screwed things up Where to begin other than with each update there’s always a new bug. My FB icon badge says I have 49 responses. So now when I open the FB app, the little bell that you tap to see those specific notifications, is plain, zero, nothing. Pulling down the screen to refresh does not fix that.  I still have a very old version of FB on my iPad which works flawlessly. On the iPhone though, not so much."
4516,Elaina912,"August 9, 2018",2,"Latest Update Doesn’t Work Since the last update, I’m having issues with the same notifications appearing as new ones, problems tagging, the search function isn’t working within groups at all, the app crashes when I’m scrolling and reading through comments, I’ve had problems with marketplace, and the search function there. I used these with ease prior to now. Please fix the glitches."
4517,LaurenW827,"August 9, 2018",2,Torturing animals is okay if you get enough views Facebook is littered with awful videos of animals being tortured or children being abused and they’re explicit and disturbing so of course they get a lot of views and attention that’s why they get uploaded in the first place. PLEASE do something about this. It’s a bit more important than fake news or ads. Facebook contains things that you would think only the dark web would have and it’s terrible.
4518,_HMcClure,"August 13, 2018",3,Notifications are HORRIBLE I don’t know what happened but I can’t see ANY new notifications on my phone. I’ll get the pop up that I have one - open the app and I can’t see anything. What I do see is days old. It works fine on the computer but the app is complete garbage at this point. It’s so frustrating. It was spotty on the last update but this new one made it 10 times worse.
4519,Ddentz,"August 18, 2018",3,Facebook keeps crashing iPhone X It’s been 2-3 days since Facebook updated and since that time the app has continually crashed upon scrolling through my timeline on my iPhone X. I checked on my iPad and luckily have no issues there. I contacted Apple and followed the recommendations to correct the issue and still have this issue.
4520,BigOlTigger,"July 2, 2018",1,I want my previous version back. I have resisted doing a FB update for a very long time and I wish I would have kept resisting. The new version crashes repeatedly. It frequently shows me the same updates even days later. And where the heck is the ability to edit the color settings on my photos? I don’t need a bunch of frames/words/whatever. I find myself spending less and less time on FB as you guys try to make it less and less useful. Try listening to people.
4521,Chromegunz,"July 2, 2018",1,Can’t open When friends share or forward listings they no long work tryin to get you to go to App Store then open app then send you back to App Store. Most likely because the 2 versions aren’t compatible now.  Wish I could uninstall latest update so I could view shared items in marketplace.
4522,$:#%^*<~|...!'asgh,"July 2, 2018",1,"Hacked? Glitches? Who knows? They ask you to describe the problem and never reply much less fix. My app keeps crashing and when I go through the security portion it tells me they noticed unusual activity and directs me to review posts,but when I click on that option it says something went wrong and they’re working on it. Reset password. Added passcode. All suggestions from them. All my apps are downloaded from App Store. I give up. Have no choice but to delete my account now."
4523,hellboy38,"July 4, 2018",5,Keeps kicking me out Ever since I downloaded the update Facebook keeps kicking me out. As soon as I open it start scrolling it kicks me out. It started when I was scrolling then it had a mind of it own it would not stop scrolling pages by it self
4524,troubled t,"July 10, 2018",1,"New facebook app Facebook recently updated. what happened however is users are being kicked off the network while viewing posts or writing posts as often as every 20 seconds.  I was told to delete the app and download the new one but guess what? The new one doesn’t download unless connected to the internet or  unless it can be done incrementally. Thought it was working but 13 hours later, no.  So. No access to facebook or messenger until I find a hotspot.  Thanks facebook."
4525,Wonka 66,"July 12, 2018",2,Enhancements One would think with the weekly updates this app would actually work! FB needs to scrap what they have and start over. What needs to be permanent:
4526,89adam1,"July 14, 2018",4,Whats going on? Is it just me or is anyone’s app keep force closing? I deleted the app then downloaded it again and restarted my phone...it would happen randomly only the first post on the news feed shows and tries to load the rest but force closes on its own before loading news feed
4527,r3sqnu,"July 18, 2018",2,Give me back most recent feed I despise the curated news feed that Facebook pushes on me. It regularly shows me posts from days ago that are no longer relevant.
4528,JessiC1990,"July 31, 2018",2,"An Integral Part of FB Isn’t Working I’ve been using Facebook for years with hardly any issues, but after 2 hours of twerking my notifications from pages only to find out it’s not working and that I’m not the only user this is affecting, is utterly frustrating. After you have so many complaints, you’d think you’d step up a bit or at least respond to the complaints to let them know you’re working on it."
4529,leb1216,"August 3, 2018",2,"Use to be great, now it never works Message notification never clears. I’ve tried deleting all messages and still shows i have a message notification. I’ve deleted and downloaded again with no luck. Regular notifications won’t load right. It says i have nothing or it will say i have over 10 when neither is accurate. It is constantly glitching when i scroll so its impossible to view anything."
4530,17fuzzybeardog,"April 5, 2018",1,Newsfeed out of order Who’s the unintelligent individual(s) that thought it would be a great idea to have a news feed that doesn’t have any sense of order to it? First post when opening the app might be from three days ago or five minutes ago. Really????
4531,NikiIris,"April 13, 2018",1,"Tough to Use Just wondering why literally the app interface turned into a potato? Smooth UI interaction animations are GONE, buttons to interact with are pixelated, and it has become clunky and its own layout (e.g. leaving a comment) no longer fits on the device and bumps down all block-inline style. Also the text is smaller? Buddy I've got enough eyestrain zooming in on memes please don't make this harder and fire whoever thought reverting the interface was a good idea? Also please decide on what icons will be on the bottom menu already."
4532,Whitehall Shirrrell,"April 16, 2018",2,What is with the temporary lockdown? My account keeps acting strange and was put on temporary lockdown. I’ve changed my password multiple times and have secured my account to the best of its ability.. I’d just like to know how long this temporary lockdown is going to be? It’s kind of annoying not being able to do anything on my account except just look at posts. Not even able to like or react or even share posts is really annoying.
4533,Cindyfan55,"April 20, 2018",3,Notification link busted I update my app today and immediately noticed when I tap on a comment notification it only takes me to my profile pictures and directly to the comment.  It goes directly to the “Like” in my post but not to comments.  Can you fix that please?  It’s not convenient to have to scroll down my profile to see posts.
4534,IChrisman,"May 28, 2018",1,"Latest update Your latest update is awful. Pages won't even load sometimes and I've about stopped using it because of the slow speed. I can sometimes scroll and absolutely no pictures will be loaded, just blank boxes. Checking events I signed up for? Nothing, then a try again button that doesn't work. And no, it's not my phone or wifi, everything else is fine. It kind of reminds me of the slow loading speed of Google applications."
4535,Spdochterman,"June 4, 2018",3,"Saved Items Crashing I love the marketplace, but everytime I go into my saved marketplace items it crashes when I scroll a quarter of the way through them, it really bugs me because I hate having to go back to find the items I saved, the previous version of the saved section worked excellent, a fix would be nice then I would rate 5 stars"
4536,Fkeith46,"June 18, 2018",5,Thanks I just wrote a review about 2 days ago that I was having trouble out of my last update & you all sent a new update to fix the problems fast thanks for the speedy responds so I didn’t have to wait 2 weeks to a month for your regular updates!!
4537,5G304,"June 21, 2018",3,"Problems since update Crashes frequently since latest update.  I’m using an IPhone 8+ and have never had a single problem before the most recent update.  It does still work great occasionally, but most of the time when I open the app it will show a post or two but won’t allow me to scroll.  Eventually times out and closes app."
4538,jmckeena,"June 26, 2018",3,"Issues with update Since this was last updated, a few days ago, the main FB won’t let me see any posts on my phone. I can view my posts on my page and I can view posts from notifications. FB mobile also it cutting out and taking me back to the main phone screen, not on FB. Definitely some issues since the last App update:("
4539,Angie041070,"July 2, 2018",5,Awesome This app is so great you can share story’s with your friends and family and you can see a ton of things that are happening around the world also you can go live so your family and friends can have the same experience with you!
4540,IT 3d,"October 5, 2017",3,Notification button I know you only get reviews when someone wants to complain so here goes. 
4541,shaq755,"October 8, 2017",2,"Mid video ads I love Facebook, I learn so much different things because of the different videos. What I don't like is how the ads pop up in the middle of the videos! Can you please just do the ad before the video starts!! It's annoying to be watching a 6 or 7 minute video and ads just pop up out of nowhere, it makes me not want to watch the videos anymore!"
4542,Kelimom6,"October 13, 2017",2,"iPad app is horrible! iPad app has a 1 on the notifications that won't go away! SUPER ANNOYING AND NEEDS TO BE FIXED RIGHT AWAY!! Also, please bring back the MOST RECENT newsfeed option and leave us be! Most people like to read in chronological order, reverse as though it may be...  MOST RECENT should be an option that does not change unless I want it to change. Right now, it only shows group and pages posts, not any friends and this is ridiculous!"
4543,Lsubadboy,"November 6, 2017",1,Need to fix notifications I never get my notifications I have everything set up right for iPhone to receive them I even went into the Facebook app to receive notifications but I miss everything untill I open up the app but they used to give u a sound and vibration and notify u with a banner I have redownloaded the app several times restarted my phone done factory restore I’m over it what is the point of the app if u never get the notifications if they don’t get this fixed I’m done with it
4544,Scott Tracey ;/,"November 14, 2017",5,Newsfeed won’t load For some odd reason I tried everything it seems to be an ongoing issue sometimes it loads I get notifications fine but if you can help me it would mean a lot please update this problem ! Thanks 5 Star’s otherwise
4545,Lc hiphip,"December 10, 2017",5,"Videos keep crashing the app Since I updated to the latest version of the app, practically every time I watch a video the app crashes, and not only do I lose my thread on the news feed but I also usually can’t find the video anymore"
4546,Starrgirl17,"January 7, 2018",1,"App wont load Ive been using Facebook for about 11 years now and through all of the updates and changes, I’ve stuck with them. For the past few weeks, my Facebook app wont load properly and its driving me crazy. It will load about four posts, one of which is an advertisement, and then it wont scroll down any further.  Ive logged in and out, deleted and re-downloaded the app, and made sure that I am using the most current version, but nothing works. FIX THIS NOW."
4547,KickRocks84,"January 10, 2018",2,"No Stories to show Please Retry I’ve recently started having problems when opening up the Facebook app on my phone where it would give me an error message saying “No Stories To Show, Please Retry” I’ve clicked on Retry numerous times but all it does is bring me back to that particular error page.. I’m hoping this gets fixed but I doubt it will since it seems Facebook just likes to make the app unfeasible after every update!!"
4548,hihoney,"January 14, 2018",1,No customer service My Facebook was hacked and (I assume) erased.  They changed my language to Arabic and made it extremely difficult to change it back so I could understand it to report it. 
4549,Kenaker,"February 15, 2018",5,Bad service I think Facebook has some problems I keep getting news feeds at least a week old and only news feeds from the same ten or so people all the time you need to get your act together very disappointing
4550,Lyn19c,"September 19, 2017",4,"Search engines need to be improved Always love FB and made contact with many long lost friends.....but how do I improve the search for people?  A name is not enough...how can I put other buzz words, connections, towns etc related to help the search...do not see that on iPad version..or am blind"
4551,My self yo,"September 21, 2017",2,"Decent Overall the Facebook app works decent but the new video system is terrible. If you watch a short video, and have to turn the volume up, then the video has ended and already skipped to the next one. Also, there is no back button to get to videos you just watched. Again Facebook has taken a good system and screwed it up. Bring back the old video system. That was the best part about Facebook."
4552,jordanleigh9275,"April 29, 2020",2,"Updates that make no sense/FB not working 1. There used to be a shortcut for your profile, and now that isn’t there anymore or even an option in the settings. Super annoying."
4553,Mr. Godeaux,"April 19, 2020",1,"Absolute Garbage! What was once a great way to stay in contact with distant family, and friends has become an absolute failure. The timeline is worthless. You literally only are shown the same junk constantly. You may have hundreds, or more friends but only see a very small few’s activity. They need to bring back the chronological timeline. I would be completely done with FB if not for it being the only means of sharing easily with so many family & friend say once!"
4554,Soundguytyler,"April 16, 2020",1,Why do they bother? Dear Facebook. Please hire me. I could do a far better job when I was blacked out drunk than the team of scrubs that manage this broken down joke of an app. Nothing like commenting in several groups and the notifications just take me to the group itself. Where I’m left to search trying to find the thread. The default “top post” is I. A word worthless as well. Awesome job..... Another nice touch is cutting off my newsfeed if I hide advertisements and scams. Thanks! This saves me a lot of time.
4555,vsp,"April 16, 2020",1,"Constantly discarding my work without warning This app is really buggy. When creating a post or writing a comment, it will just delete all your work without a warning: When starting to create a post, then switching to another app to look up some details and returning to the Facebook app, then all your work will be lost and the app will jump to a complete different place. Good luck with finding the spot you wanted to reply to, and if you do, you have to start all over"
4556,Lady Jas25,"April 14, 2020",1,"Hurt I have been a Facebook user for over 10 years and I have never had any problems, never been blocked, reported or anything. 2 weeks ago I was logged out of my account while browsing my newsfeed and asked to send in my ID for an Identity check. I have not been able to access my friends, family and photos in two weeks with no explanation on why my account was disabled. I am completely hurt. During this pandemic of Covid-19 I just want to check on my loved ones."
4557,Jaylo1954,"April 13, 2020",1,"Problems with Notification Page I love  FB but not this past week. My Notifications page is dimmed or ghosted....however you want to word it. I can see something moving on the blank screen, but it’s not clear. I can’t get any help from FB which is what’s really bothering me. What am I supposed to do???"
4558,Abbi_23,"March 31, 2020",1,"Update Glitch Every time the app updates, it glitches out. I will receive the home screen notification count, but opening the app leaves it blank (I’ll get the framework, but nothing will show up inside the frame). If the notification tab loads anything, I try to click on a link and it leads me to, you guessed it, another blank page. This happens on and off WiFi, and persists after I restart my device. The past four or five updates at least have done this."
4559,TashaMac11,"March 28, 2020",3,"Video Love the app..  But recently, I guess with the new update, I’ve noticed that I can’t control the video I am watching. Why can’t we rewind or fast forward on videos anymore?? I really don’t like that I have to watch the whole video over again just to see a part that I missed or didn’t understand. Especially when the video is 10 min long.  Please fix this!!"
4560,PETRAFRANCE,"March 13, 2020",3,Ads I use FB to stay in touch with friends and relatives as we live spread out over four continents. The ads are driving me crazy. No matter how much I try to set my settings on the bare minimum the same repetitive adds keep haunting me. The ads that pop up and force you to click to continue is really annoying which means I just don’t watch the videos any more.
4561,Dajerm,"March 12, 2020",1,"Stop shoving Facebook Watch down our throats Dear Facebook please get rid of Facebook watch or allow us to watch videos on our feed without having to click “continue on watch”. Sometimes I don’t wanna hear audio, nor am I in a place where I can listen to audio, or the video has subtitles, so I don’t want to click “continue on Watch”.  So please please please get rid of the “Continue on Facebook Watch”, or get rid of Facebook Watch all together, or at least let us turn it off."
4562,wdwmechanic,"March 5, 2020",3,Update Apparently my phone just updated Facebook. Now I only can see maybe 2 post and then nothing. I’m on Facebook often and I like to just browse through my feed and now I can’t. This just happened with the most recent update. I just got the iPhone 11 Pro Max so I’m new to iPhone but this cant be because of my phone as Facebook was working just fine. What the heck.
4563,BLAQHAWK,"February 23, 2020",1,Horrible Update This is my first 2nd FB review. It's gotten so bad that I felt obligated to review and renew my review of this update. 
4564,Jae0116,"February 16, 2020",2,STOP CHANGING THINGS I hate this stupid app! It’s always something wrong with it! Like right now my notifications badge won’t show up on my phone! And it’s not my phone it’s this janky app! I hate the new local news feature that you cannot turn off the notifications for! You can’t get the notifications you do want and can’t get rid of the ones you don’t! But they claim they’re constantly updating trying to improve it. Whatever!
4565,the daceman,"February 14, 2020",4,"Billions I don’t quite understand why it is that the FCC apparently run through the Trump administration has decided to fine Facebook $200 billion for expression of thought and some meager misinformation while at the same time, All day and all night Fox News spews nothing but hatred lies misdirection and propaganda and receives no fine at all. It’s just kind of… Funny. Sincerely Mark Dacey"
4566,Statmstr,"January 25, 2020",1,"Terrible No timeline? No accessibility in terms off making things less complicated. Worst update to date. How about you guys worry about making the app better than force feeding ads? Can we get that? Is this going to be read? Probably not, but that’s to be expected by the developers. You guys are just as bad as EA. Bottom of the barrel developers who release unfinished and broken updates just to meet deadlines. Can you please release an update that’s worth more than two rocks and a cup of dirt? Thanks!"
4567,Mikeathy,"January 14, 2020",3,"Can't join any groups I love Facebook, maybe a little too much admittedly. However, I have one problem & it's the fact, that I can no longer join any groups. This may have been happening for about 2-3 weeks now. I spend most of my time talking about cars or politics & I haven't been able to join any new groups lately. I've even updated & logged out."
4568,St3wi34,"January 7, 2020",1,"If I could give 0 stars, I would 😒 As much as this app and it’s owners are in the news for fraud, helping foreign governments in elections, and you guys want me to send you a copy of my ID..... to do God knows what..... just to sign into a free app that I’ve used for more than 10 years. Guess I’m done with Facebook now. Oh well. I loved the interactions with my family because that’s the only connection I have. But I’ll be waiting forever for them to try and verify some information. I’m definitely not giving up my government ID."
4569,Kaydolamayan kullanıcı,"January 4, 2020",1,"Terrible Support Your support center is terrible! I live in US and tried to create an account for my father who lives in Turkey. He is old and doesn’t know how to create an account. I was doing it, but Facebook just blocked it. I even send photo of him! Nothing changed. I tried to find a way in help center but it didn’t work. Your service is terrible! His account just disabled!!! I deleted my own account years ago and never think to create a new one. I don’t recommend anybody to use this type of app. Pff!"
4570,lindsey pham,"December 23, 2019",2,Really upsetting I found that it is disappointing that I can’t remove a message after 10 minutes. I have realized I made a mistake for a little too long so that’s why I want to remove a message. I highly suggest that Facebook should have remove message ability within a year or so to make sure that it’s appropriate to be sent. sometimes we’re not meant what we wanted to say. so please consider fixing this problem!
4571,Carol Martina,"December 18, 2019",1,"What is going on with the App for iPad? Why has Facebook turned blocking someone into such a difficult, multi click, complicated process? The instructions in Help are  partially incorrect or require going into settings to type in name to block.  The name I entered was not all that common, but ended up with a long list to go through.  Why can’t you block from the post as we used to be able to do?"
