,author_name,review_date,reviewer_ratings,review_body
615,BlackDragonX,"March 16, 2020",1,Fix my account !!! You deactivated my account and I don’t know why I was just watching a video when it signed me out and told me to confirm my identity I had the account for years and I’ve never had to go through this I even submitted my Id the only thing is I have a Japanese name as my name I don’t know what else to do at this point I have pictures and videos on their that I don’t have anywhere else that’s all I care about but what I mostly care about is my last moments that I had with my childhood bestfriend I don’t care if he was “just a dog “ he was everything to ME!! and my family and my last moment of his that I shared with others who couldn’t be there when I had to say my final goodbyes it’s heartbreaking to think I might never see those pictures and videos again please I’m begging you fix my account!!!!
616,Callherdreax3,"March 4, 2020",5,I love Facebook that’s why you get a perfect score but So recently I am in the Facebook level up Program meaning I am a Facebook game streaming I love the community for for an entire week I was not able to send stars. Now my Facebook logged me out when I’m trying to re log in my account and secure my account I get an error message saying it will be fixed. Yet everyone I know Facebook is working. I emailed I reported the issue with screenshots I just want answers and be able to use Facebook. I use it daily for business and family communication. Please this will mean a lot to me thanks !!!
617,Uchiha Shiso,"January 19, 2020",1,"Had to make multiple accounts So in short, my main account got put in Facebook jail for posting things to my meme page that I’ve gotten from other Facebook users/pages that have had the post up much longer and were not punished. But I’ve had to make multiple accounts in order to run my page, but yet even if I don’t post on my “new” one I get a temporary block for absolutely no reason, I only use them to post memes to my page, which I have kept to a minimum to avoid getting blocked for “spam”."
618,RayElDeBar,"November 26, 2019",1,"Squirrel Maybe just my account beings it has been hacked I know for sure by at least one person. The App will not respond to the settings. One in particular ,timeline and tagging. "
619,Bob Grizzy Griswold.,"May 5, 2018",2,"Normalized hang or freeze during use My new (replacement 6 Plus) is all updated as is your app as of May 4, 2018 at 5:05A PDT. "
620,N.est,"July 27, 2018",1,"Huge problem with false news and hate speech Whenever I report something I make sure to check with the guidelines first, a couple of days ago I reported a friends comment that explicitly called all the members of LGBT community mentality ill and equated them to pedophiles, I checked and sexual orientation and gender identity are part of the “protected characteristics” in facebook’s policy. in their “Do not post” list, Facebook mentions “Dehumanizing speech or imagery including (but not limited to) "
621,Smallk7,"August 3, 2018",2,Ok..at least it was...UPDATE I don't like the fact that my news feeds will suddenly show old posts and the newer posts disappear. Also since last update have to go searching for my group chats.
622,extraterrestrial👽,"January 31, 2019",1,Facebook spy’s I only downloaded Facebook because of my business instagram account I would only open it through my instagram but because I put my business logo onto the Facebook account because they are linked through my instagram and Facebook decided to lock me out the account because of the profile picture they wanted me to send a picture of my face and I’m like what does that have to do with anything it’s a business account so I sent the picture after I sent it they locked me out the account that doesn’t make any sense yea yu can tell the FBI and secret service done took over Facebook they done turned it into a platform that’s full of drama and where they can just spy into people’s personal life it never used to be like that especially over a business account profile picture  👎🏽👎🏽
623,Spyderlily,"March 30, 2019",2,"I value my privacy, even if you don’t. There is absolutely no reason I should have to turn my location services on for this app. Ever since the update, I’m asked to turn on location services when I try to look at marketplace categories. I’m given the option to decline (thanks) but when I’m directed to the map page to enter a city/zip code/neighborhood and/or adjust the search radius, nothing happens after I apply the changes. Can’t back out, either. All I’m able to do is quit the app and browse again, hoping new stuff comes up in the preview pane. "
624,Schmalls390,"March 31, 2019",3,Update to often and changes not showing or removing things that were theorem This app is saying it needs to update to often several times a week. As well I don’t like the recent update because I can no longer go on the app and find out my friends birthday and wish them happy birthday. Also I use to be able to go to my friends list and I could search in my list for my friends I can’t do that now and it is annoying. As well it is only posting some of my friends post and not showing all of my friends that are posting things. I have friends asking if I have seen there post and it is not showing up at all unless I go to their page and look for it.
625,Jenspurr719,"May 6, 2019",4,"Fix it I’m a huge fan of Facebook, I am not a fan of the most recent update. I hate the new layout. I can’t find things I used to use often. Also I watch a lot of live videos and love the social interaction with other people watching. Ever since the last update my comments don’t scroll on lives anymore I can only see my own comments and not anyone else’s. If I log out of a video and back in I can see older comments but it still doesn’t scroll like it used to.  I have tried logging completely out of the app and back in.  I have deleted the app and reloaded it 3 times and I’m still having the same issues."
626,Fancy Huh,"October 11, 2019",1,"No support and my account was deactivated requiring ID For the last week I’ve been deactivated from my account for reporting the page of my father-in-law who seems to have 3 pages that I know he can’t manage himself with advanced dementia! How do I get my act deactivated because I reported an accounts to be reviewed? What sense does that make??? I’m in AWE that as big a platform as Facebook is, there’s absolutely NO CUSTOMER SERVICE NUMBER OR DIRECT TECH SUPPORT EMAIL??? INCREDIBLE!!! Can someone from Facebook PLEASE reach out to me to address this issue and unlock my acct for an ID I’ve submitted over 20 times with NO way of knowing if it’s been uploaded successfully or not bc it doesn’t give you clarification after upload except choose a photo to upload after I’ve completed the task and should’ve had access to my page again please!?!?!?!?!?!"
627,Tired of choosing,"August 1, 2019",2,"The more it’s updated, the worse it gets 3 gripes. Big ones. "
628,Joc$,"February 22, 2020",1,Getting worse I recently learned FB uses third party vendor to monitor reported posts. They are reportedly very underpaid and work in a difficult environment. This I think is most of the problem. The community standards are loosely enforced and definitions of what is acceptable are too vague.  There is a lot of bullying and a lot of dangerous posts regarding religious and ethnic discrimination that gets reported and somehow is determined not to be against the community standards. The answer from FB is to block the person or unfollow. If the person is a public figure in the community it’s important for us to see what they are saying and it should be the responsibility of Facebook to remove harmful posts. There should be an option to comment on why you are reporting something because it seems those reviewing the reports are missing details.
629,the one who warns,"April 20, 2018",1,Taking over everything and obnoxious Wow this app is not only breaking rules of privacy but also breaking the rules of privacy in other apps. While I was playing another game I got an ad for Facebook and it took me out of my game to my google account to sign up after I pressed exit. First of all I pressed x to get out and second of all I wasn’t signed into google how  did they even get my email address the game I was playing you didn’t need to sign up with an email and neither did I sign into google I was signed out. So this thing just pops up on my screen takes me to a page of which my email is signed in password and all and the Facebook just expects me to sign up when they are stealing all your information illegally that is just well wrong never download this app it breaks every rule of privacy.
630,Cris0612,"September 17, 2018",1,Why?? I enjoy connecting with my family and friends but when they post pictures it shows the link to the album and a few pictures. As you scroll down your feed you will see each individual picture they posted. What’s the point in directing people to an album when you can just keep scrolling to see them anyway? It takes up space in my newsfeed and then there’s that dot at the end pretty much saying sorry nothing else to see now. I’m more than positive that 1 friend isn’t the only one who posted that day. 
631,Gavintw1,"January 20, 2019",1,"What HAPPENED TO MY ACCOUNT So, Facebook has been giving me alot of problems But this has gone way to far. Apparently my facebook account was DISABLED! I have no idea why! A few days ago I went and opened the facebook app then It said ""Your Account Has Been Disabled"". WHY?! All it says is download some information, so I do that and it DOES NOT MAKE SENSE! It has these codes all over the place and doesnt explain why my accoung was disabled. I looked it up on Google and from what I found, MY ACCOUNT IS GOING TO GET DELETED IF IT DOESNT WORK IN 14 DAYS!!! And I was following the Facebook terms. I didnt do any harrasment, Using a fake name, Posting content that doesnt follow the Facebook Terms, NO bad behavior, And NO contacting people for the purpose of Advertising. And your page where its suppose to ""HELP"" me recover my account doesnt WORK! I AM SO FRUSTRATED! I AM JUST GONNA DELETE THE ALL FOR GOOD IF I CANT RECOVER IT."
632,micah76,"March 8, 2019",1,Facebook is Garbage Does facebook allow me to keep in touch with friends who I might otherwise have a difficult time tracking down? Yes it does.
633,Tank 99,"April 13, 2019",1,"Sir: I’ve used FB for several years now and I’ve even deleted FB a couple of times. And once again I’m considering deleting again. I’m tired of FB telling me that I have broken THEIR COMMUNITY standards and placing me in FB Jail. I have the right to say what I please here in America. FB has no right to tell me otherwise. If I don’t like someone or group of people, I have the right to say so. And today they’re people infiltrating our country that will eventually cause WARon American soil once again. FB is telling WE THE PEOPLE that we have no right to voice our dislikes about it."
634,916Studio,"May 26, 2019",1,"Inconsistent Admin Functions I think we all have come to expect constant updates and changes to the FB app and it’s platform. Unfortunately, the inconsistency in the functionality available to group admins is an annoying inconvenience, especially when a group is tied to one’s business endeavors. Similar changes have been made to the mobile functions for ones Page. It’s becoming increasingly difficult to run one’s business(es) from this platform via the mobile applications. It’s inconvenient to have to use the desktop application for functions that were previously available on mobile. This feels like another attack on small businesses — it started with page reach, visibility, the requirement to pay for adverts, and now the time drain of having to use the desktop application."
635,Richie2077,"May 29, 2019",1,Options Horrible there should be an option to not allow people to add us. I do not want random people to be adding me anymore I don’t care if I get to ignore them. That is not enough I don’t want random people to have an option to add. I rather have it to where they can follow lest they won’t be on my list or show a friend request. Also there needs to be a easier way to download our photos from our albums back onto our phones. I have hundreds of family photos really think I wanna go to a pics one by one no that can take forever. I want to get all my photos because honestly I want to delete Facebook after. Not about to delete it and lose all my family pictures. Also if that happens don’t change the size of people’s photos and make it smaller than what it was that ruins it.
636,Trindalas,"September 8, 2019",2,"Needs work. I mostly just use this to keep up with friends and family and memes, but... please stop making comment sections default to most relevant. I want to see them all whether they are spam or not and not have to change it on every single post I decide to read the comments on. Also please make them sort chronologically. It gets really confusing trying to read a comment thread when there’s replies to things both above and below the reply..."
637,makayla',"June 26, 2019",1,"What’s really going on? Facebook has kicked me out of my account multiple times and asked for a picture of me to make sure it’s me, then i have to wait to get back in. Just recently like a couple of minutes ago i kept getting the same notifications back to back about something posted that didn’t meet the policy or whatever but i posted nothing bad, Then i got even more of the same notifications saying that they reviewed it and it’s nothing bad but it gave me an option to secure my account if it wasn’t me that posted it. So i clicked the option to secure it but now it’s not even letting me try to even secure my account. I’m pressing the button and it’s not doing anything. I wish i could show screenshots on here🙄. I just made my facebook in April of this year and haven’t did anything wrong."
638,Kimbyron172,"June 11, 2019",4,"So So The app is great. Being able to stay in communication through Facebook is always a plus. The problem is that the app can be “some-time-ish”. It picks and chooses days when it wants to have all the shortcuts. Sometimes the MarketPlace shows up at the bottom. Sometimes it doesn’t. Most recently it’s the polls option in the status. One day it was in the options, now it’s not. I’ve reloaded the status bar, checked the help menu and updated the app... still no change. I just completely deleted the app and re-downloaded it to see if there will be a change. Otherwise than that, it’s just a glitchy."
639,jedi566,"October 1, 2017",1,"Just keeps getting worse. The Facebook app has always been glitchy- not loading right, never seems to update your feed right if you go to most recent, etc."
640,A.E. Coleman,"April 7, 2019",1,"Not worth your time While the individual employees at Facebook are decent people, the company is fully aware that it doesn't have to worry about the quality of its product since FB is ""the only game in town.""  The algorithm issues that are the bane of the site itself are compounded on the app, and users will be unable to meaningfully control the order of posts or content of their feed.  Upon clicking on a friend's profile to find a post from today, their posts will be a jumbled dumpster fire of any-random-thing from the last four months.  Adjusting the settings will only fixes the problem until the next time you open the app.  If Facebook can not or will not provide me with a useable, useful, functional connection with my friends and family, I see no reason for its existence."
641,MarthaElisa17,"May 10, 2019",1,"Where is the all white layout feature and why are feeds not updating? I I have my phone software updated, the app is updated, just got a new phone, but I still have the blue. Why is that? Feeds don’t update. Yet my friends all have the white layout and stuff is working for them. I don’t like that you keep some of us on the dark. When I try to follow protocol and report the problem, you do not respond or resolve the problem. So why should I waste me time reporting? Facebook is becoming a joke. Third party Facebook apps listen way better to their customers. Updates are suppose to improve the quality not make it worse! Don’t fix what is not broken and when you do updates make sure before you release it that everyone gets access not just some. Because then you get bad reviews."
642,Mrs. Fed Up,"May 18, 2019",1,"SICK & TIRED OF HAVING TO UPDATE EVERY 2-3 DAYS❗️❗️❗️ MY FACEBOOK PAGE IS STUCK AS USUAL ❗️ For like the last 24hrs it has been stuck on post from 24 hrs ago AND WILL NOT REFRESH ❗️ I tried hiding them and leaving the app, but when I open back up, THEY ARE STILL THERE❗️"
643,Exhausted Karen,"April 9, 2020",1,Karen Foster Beam My account has been hacked and all my posts show posted by me!  Not just my name.  I cannot get into my FB Account. 
644,ThomasMoore39,"March 19, 2020",2,"Account Recovery I have had to create a new account because I don’t have access to my original Facebook accounts. All of my information about myself, photos and other things associated with me I can’t access. All of my backup information was in my phone that was broken I switched my service and the phone number I had I couldn’t get with my new service. Why is it so difficult for me to get access to my information and my account?  There has to be a better way than the huge circle people are forced to go in to access their personal information. 2020 Facebook please make a better effort to actually get people to want to use the app. It’s my information and I am tired of the nonsense of a BS recovery system."
645,AhBigKev,"January 13, 2020",5,"Thank you I will post a review and I want Facebook to know that,"
646,"AllyCat,","November 18, 2019",1,"Too Political I use Facebook a lot, it’s one of my main resources to connect with people in my hobbies-raising rabbits. Facebook has been taking down groups that allow animal sales, along with groups that don’t even violate community standards. The latest group to be deleted is Backyard Meat Rabbits, there were over 83k people in the group. I have saved many rabbits lives by having this resource to ask medical advice and I fear without it I won’t have any place to communicate and get advice on how to save my animals. This group works very hard to not allow any sales or anything that violates community standards, the only reason it was deleted is because the ARA at House Rabbit Society all reported it with for no reason. Facebook didn’t review this incident and permanently deleted the group without reason, shame on you Facebook"
647,appalcarp,"October 31, 2019",1,"Like the new 3d but not cutting photo corners I don’t like my uploaded pics having the corners ‘rounded off.’ Just leave it the way it is shot or stored. That is one reason I hate Instagram) (in Comments section, seems ok in normal posting) Also tired of having my cursor disappear when posting in normal mode, editing mode, or in Comments editing. It is NOT an Apple problem because it only happens on your app. Other things coming up are ‘Facebook Watch’ sites I follow are NOT showing their new content. (iPhone iOS) I also hate not having the full post I had done when editing. Trying to work on ‘one line’ is ridiculous. Several fraudulent scams are running as well, some ‘eco-fuel’ scam site as well as something you plug into your electric line. Ck these people before you allow them on!"
648,Sexum,"August 29, 2019",2,"No stories on iPad Pro-app keeps removing options I use I have an iPad Pro 12.9 updated and have never been able to get Facebook Stories on it.  The Help Center is no help and when I try to submit questions to the community, there is no place to hit enter.  I can find no assistance ever and you keep removing my easy ways to get to info I need like upcoming birthdays.  And YOU are trying to decide which of my friends I see or don’t to make my e Perrin day better but don’t seem to mind bogging down my feed with 8 million “sponsored” ads.  You needed room because my friends weren’t making you money!  I’ve been on Facebook since 2009 and it is going downhill fast recently.  You know you’ve got us, but so did MySpace and one time.  Change is possible."
649,Christian Schultz,"December 14, 2017",1,"Securing my account? FB secured it alright. It is so secure I can’t use my account. About every other week Im told I need to submit a picture so they can secure my account. Im then locked out for up to 5 days. Then I need to change my password. Now Ive changed it so many times that I cannot recall the new PW and when I attempt to recover it.... guess what, I need to submit another photo.  But for FB parasitically infesting everything an many apps/games requiring login through FB I’d close my account. As it is, next time I actually get on I plan to delete all content, the icon and never visit again so this, “secure your account” nonsense does not keep ruining games that are played over a given time frame which FB interrupts... thus costing me in-game purchases as well as progress and status.  Hooray FB. You really are awful."
650,No More FB!!!,"March 6, 2018",1,"Don’t update!!!! You guys literally have updates ALL the time!!!! They literally change NOTHING!!!! All they do is take up more space on my phone, and get more permissions!!!!!! Facebook has ruined so many things about “social interaction” I refuse to update my FB, and tell the day it says it won’t work anymore just like the STUPID messaging app I refuse to update it!!! I deleted the message app cause I refuse to have my phone contacts, and text messages integrated into your unnecessary app!!!! Witch again just took up more, and more space. All FB is, is an online add service. I grew up without FB I can live the rest of my life without it. I wish more people would think like this. There are SOOOO many more platforms of keeping in touch with people that don’t have the politics of FB, and all the personal information grabbing."
651,BVM2888,"April 5, 2018",2,Feeds I’ve uninstalled and reinstalled the app 2 times!! If I’m on the actual FB app I click on feeds it takes me to a blank page and so now I can’t see anyone’s feeds and I’ve reported this 2 times and have not received any help from fb or anything as to why this has happened. It was fine yesterday morning and then in the afternoon and night it has messed up and it’s so frustrating bc anything I do it does not help!! So with having no help and ect.. I rated this a 2 star. Some things I can but I can’t see any newsfeed when I click on it. I’ve even sent pictures as to what I’m talking about and still no help and this is very frustrating especially when this is the way to keep in touch with family in other states and so forth.
652,vaeringeir,"May 20, 2018",2,"Never loads properly, even on wifi The app works fine maybe 20% of the time. It’s got basically all features of the desktop version, which is why I gave it two stars, but nearly every time I open the app it gives an error message that it can’t load the content. I’m on wifi at home and LTE when I’m out, and it still refuses to load anything. I have to force close the app and open it again. Sometimes that works, most of the time it doesn’t. My biggest peeve with the app is when I can see there are comments on a post, but when I tap on it there are absolutely no comments. This is really annoying when I’m trying to buy something from a sale group because I can’t see if someone else beat me to the item."
653,rabjob6927,"June 22, 2018",2,"THOUGHTS Why does it seem when there is a controversial article i am reading, it disappears or the app keeps restarting?? Some articles never have a glitch and videos can run for 30 min without stopping, others seem to have a reset every 30 sec??? I like Facebook it gives me a means to discuss issues with other people anywhere. When I find something I want to save, the save feature doesn't seem to work. Oh yes, how about on request to be friends or not there is a simple yes or no button?? The KISS concept always works really well."
654,cameocoll,"July 10, 2018",2,"Crashing My Facebook site keeps crashing! I get on and within a minute or two, it kicks me off by arbitrarily closing without warning! I have gone through your security and closed everything and opened everything and tried again to go back into Facebook. It is still shutting down. Please fix this issue. I use your site to keep in touch with family and friends. Yes, some of my post are political but far from the radical stuff you have been allowing. I believe strongly in our Constitution and its Amendments. I am a strong supporter of protecting our environment, our planet, our relationship with our allies, and making this world a better place than what I found it. I am not a bot or a supporter of Russia. Please fix this issue. Thank you."
655,SimpleComplexity,"July 12, 2018",2,"App randomly closing It’s bad enough to be using the app, be involved in an article or posting a comment when you get a phone call or a text you need to respond to and the app has reset itself when you return to FB. I either can’t find the article or can’t find the post I was commenting on.. but NOW, the app is just randomly closing for no reason whatsoever. This is day three.  I have tried to use the app a couple of times this morning and no more than start scrolling my newsfeed when it just shuts down. It’s happened five or six times this morning already. I have rebooted my phone, closed the app myself, looked for an iPhone or FB update. It’s frustrating. I’m about to delete the app altogether before I throw my phone and shatter it."
656,Babsy314,"July 12, 2018",1,"Keeps Crashing This started out as an occasional problem A couple of months ago but has since increase to a constant problem in which every time I open Facebook it closes. I have reported the problem but nothing has been done about it and I have seen many of my friends post about the same problem. I have deleted Facebook and reinstalled the app but that did not help. I can open Facebook in Safari but it’s a totally different look, it’s lower end of paying to use because you have to use arrows to go back and you lose post that you wanted to return to. This has been going on since the new update it got worse but it also occurred in the last update. Not too happy with Facebook right now wondering if it’s only a conservative person’s problem just, saying."
657,Perticelli,"July 27, 2018",1,"New update/Facebook Watch is awful The new update makes scrolling through your feed and watching videos extremely frustrating. Before this update, Facebook was one of the better social medias because you could watch endless amounts of videos with the occasional ad video between them. Now, almost every video you watch has an ad right in the middle of the video (sometimes in the middle of a sentence) it's very frustrating and takes away from what made Facebook great (the ability to just sit and scroll). Overall the update makes Facebook inferior to its social media competition that does not place ads in the middle of a video if at all. So, if you want to get back to the old Facebook i recommend Instagram because it's just the more modern easier to use platform now."
658,mojo191,"September 25, 2018",1,"This app used to be good... now, it absolutely stinks! Whatever you guys did to the notifications pull-down totally ruined the app! It was totally brainless! Before, you could scan back over hours of postings and comments. Now, there’s a very small time window of postings and comments available and it jumps around every few seconds so that if you commented on it, you can’t find the link to it anymore after a few seconds have passed. "
659,EricaRie,"October 3, 2017",3,"Calendar and notifications Since the new iOS update, my fb calendar no longer syncs with my phone calendar. Very inconvenient. "
660,Awesometn,"October 8, 2018",1,"Impossible to get rid of notifications All I wanted notifications wise was to be notified when I got invited to an event. That’s it. No matter how many times I went through every setting by the end of the week I had at least a ten in the red number by the app. I could care less “so and so posted”. So annoying. For someone who likes to keep their notification numbers all at zero instead of letting them count to infinity it’s got to the point where it was more worth it to delete the app and hope I hear about event through word of mouth instead of constantly wasting time to clear the notifications. So Facebook, no your notifications did NOT get me to use your app more, it made me angry at how complicated your setting section is and ultimately just delete the app, not worth it at all"
661,Krazy-Kat,"November 27, 2018",1,"Buggy as always Recently, my Facebook feed has been limited to a few posts and when I get to the bottom of those few posts nothing else will load up. Then when I try to refresh the entire page, sometimes it’ll just show me one story on my newsfeed. It takes having to force close my Facebook app 5 times for it to function properly so I can see posts from earlier in the day. Not only that, but I feel like I’m not getting my notifications when I should be, and I keep seeing the notification bell with notification sign, but when I go to that page, it’s either not an actual notification or it’s not actually loading. Someone please tell me they’re having similar problems, and if they found a solution I would appreciate being informed of it."
662,wonder_freaking_of_the_woman,"December 6, 2018",2,"I’ll give 5 stars when... About this time last year I started having issues with Facebook. Every time I tried to like a comment or a post, it would say that I was temporarily blocked from doing this action. Facebook booted me out, and then told me that if I wanted to log back in, I needed to come up with a crazy long complex password. I had contacted Facebook before, and they never ever got back to me. I’m feeling highly frustrated. If things go as they have in the past, I will have to go through a long process, that is completely unnecessary. Please get this fixed. I’ve done all I can. I love Facebook, I use it everyday to keep in touch with friends and family. I don’t want to loose this app, but I might if things don’t get fixed soon."
663,Polybushing,"March 13, 2019",3,"Yup it’s a mess but whatcha gonna do? If you need Facebook on the fly , then you’re kinda stuck with whatever they give you. Like it or lump it. Note to "
664,CIAchef87,"May 10, 2019",3,"Security over aesthetics please. Shouldn’t your focus be on the overall security of your app, Facebook? I cannot count on just my fingers and toes how many times I’ve received friend requests and messages from “bot” or fake profiles. Aesthetically speaking, the app is fine. I’d much rather see your improvements and your focus around your updates be about SECURITY. For the next year, or two or three your focus should be security only and not additional features meant to entertain. Let’s face it, you don’t have any worthy competitors in the online social market so why are you still adding so many new features and cluttering this once minimal, stream-lined platform? And I’ll say it again—securrrrrrity."
665,SaltyChinchilla,"January 18, 2020",1,"Always Broken This app is complete arse. All the posts that generate on the news feed are repetitive days old posts. Every 3rd-5th post is a spammy advertisement. Half of the time when you pull the app up, the news feed has a “sorry, this is unavailable” message, and when you go to pull down to refresh the feed, you only get your own posts from days ago. I don’t understand what makes the “brilliant” minds behind Facebook so DENSE that they refuse to address multiple tickets about the same issues over and over, but keep messing with features that weren’t broken (but they sure are now), or adding features we users have REPETITIVELY said we DO NOT WANT. We need the next new social media revolution. Facebook killed MySpace. Can we please have something created to take Facebook out of its misery?"
666,Censored Content,"November 30, 2019",1,"Privacy Concerns and Data Tetention Facebook makes it incredibly difficult to remove activity and content. Essentially it is a data mining and evidence gathering application. Facebook is linked to multiple companies and CIA public equity firm InQTel. They gather all sorts of biometric data, personal associations, interests, writing samples etc. and furnish it to multiple alphabet agencies. Facebook admits to manipulating users emotions on a large scale. Congress has directly questioned bigtech companies about “programming people” using algorithms. The experiments done by Dr Pavlov prove animals(people are animals) can be brainwashed with visual and auditory stimulants on a biological level. Big tech uses complex algorithms to bring users more of what they are viewing. Hints why there are many people being radicalized to the point of violence and why elections are being flipped around the world."
667,BookWorm❤️,"November 13, 2019",1,"ZERO STARS I’ve had my account for years. I get logged out of my account one day randomly WHILE scrolling through the app. I dont have the same number since I’ve had the account for years nothing like this has happened so I try and put in password after password and nothings working so I put that I’ve forgotten my password and the setting is saying to “ use a familiar device” “ use the email/phone number” but for one the device is the same and For two I dont have the same number and can’t access it.  Facebook NEEDS a tech support over the phone. I’ve had my Facebook account for years and it was great but now it’s all gone. All my pictures, videos, contacts, everything just gone and Facebook has nothing to offer to help besides a horrible! “Maybe you can try this” bs"
668,Linemans_Wife,"October 17, 2019",1,"NOT USER FRIENDLY TO MUCH USLESS STUFF Every platform for each device is different! And all of them are totally different from the actually website. To much useless junk! To complicated to teach anyone that wasn't raised from childhood, using Facebook. They need to fix it or have a ""simplified"" version for adults ages of 50+, that is new to Facebook. "
669,Dingbat.,"October 29, 2017",5,"Why do they need me to rate this? They need me to rate this I really don't need to rate this over and over again because I like to say I like it. Because it is not to me a social media I like it because I can communicate with my family and friends as well associates on Facebook as well sharing photos and thoughts and likes and dislikes. Even though some of my friends left Facebook I'm still on it Intel there is some may be changes with them or with me then I will discontinue but I will be still on Facebook as a say but I say further I say Facebook communication network. And new Emoji's.i like ,"
670,macannie24,"January 27, 2018",1,"Account disabled! I know Facebook is making a lot of money and because of that, they don’t care about their customers and they seem to forget that without us, they won’t be Facebook. It is super unfair. I have been using my account since 2011, only for me to login this evening to upload a video and I got logged out. I tried to login again and they said my account has been disabled!!!!! Just like that?? After so many years of building it?? They don’t even care to give a warning or something or tell me what I did wrong!! And their customer care ain’t even working for someone to lay a complaint! I feel like I’ve been used! I shouldn’t have bothered if I knew they never cared!!! I’m definitely not going to open another account!! Instagram is so much better and very soon, they will take over!"
671,Dollface_lexi,"March 6, 2018",1,Facebook Videos I love this app don’t get me wrong. It’s extremely useful and easy to navigate. I’m only rating it a 1 Star because of the fact for the past weeks I’ve been getting on Facebook to watch viral videos and cooking videos and usually when I click on a video it’ll bring up a playlist of suggested videos to watch based on what you originally were watching. WELL it doesn’t work anymore and I’m extremely annoyed and frustrated because I really don’t get on Facebook for anything else other than to watch a few videos now and then and it’s not worth my time getting on Facebook and have to search far and wide between the pages I like and my friends that share videos. PLEASE FACEBOOK FIX THIS ISSUE AND RESTORE SUGGESTED VIDEOS. Then maybe my review will change. Until then 1 Star from me.
672,pizzadoctorgirl,"April 28, 2018",1,"Shortcuts are a mess You used to be able to see all your groups in one place. Then they changed it so you could see your top groups in a list, okay, I can deal with that. Now it’s all under the shortcuts menu and I can see two groups on the list (not even frequent groups) and then a bunch of random crap like city guides, games, jobs, movies - things I’ve never clicked on before - and have to go through an entire list of those Facebook-related shortcuts before I get to the end of the list. Then have to click the “more” button to even find my groups. I tried editing my shortcut order in settings by pinning my groups to the top of the list but nothing changed. The same two groups still appear at the top and I have to go through two pages to find the ones I want."
673,berber618,"August 23, 2018",1,hello - writing a new review - don’t need to see last one posted - thanks Apple for being useless now that i cut and deleted the last review which by the way I totally could have edited - ugh - I have one question - why can’t I review and edit my custom sharing lists in the app????
674,bagel420,"April 13, 2020",2,"Meh When I go to look at a changelog for ANY product, like a game or app, I always like to see what bugs they addressed and what changes they made. But not you guys. You guys just copy and paste the same thing. I wish there was some transparency with what you guys are doing with functionality and bugs. That being said, feed won’t load so I’m stuck looking at the same 5 things. Had you guys idk updated your clientele with what particular bugs you may or may not have fixed I wouldn’t have to write this review. How about I take a leaf out of you guys book and just copy/paste this review with every update that fails to address the underlying problems of basic functionality and instead add features and changes no one asked for?"
675,a 28 year old girl.,"August 27, 2019",1,I got banned for the dumbest photos. I posted a gif from workaholics in the comments of my post and got banned for 7 days. It was just a guy opening his shirt to show his chest. I asked for it to be reviewed but it immediately got denied again. It’s clearly not people doing reviews because anyone would okay it especially since guys post pics shirtless all the time not to mention all the nudity I see from women on there frequently. Every time A post of mine has been removed it makes absolutely no sense. I never post nudity or violence in any way. I’m just getting super sick of the app in general because they have the most ridiculous community standards that are poorly monitored. 
676,RichardBredon,"August 23, 2019",1,"Destructive for human relationship With Facebook sharing untold qualities of data, I definitely do not trust that the company has a clue on how the real-time aspect of social media is a double-edged sword as it allows for streaming to the entire world someone at least talking seriously for a while about suicidal ideation and shortly thereafter, the livestream goes viral at a family’s expense.  Facebook knows exactly how To shut down comments regarding our incompetence within the halls of the White House but doesn’t seem like care that online bullying is a very important mental health issue.  I am actually going to give up Facebook because it has been hacked and sent messages to friends with pictures from my iPhone.  Zuckensmucker has always been involved in a selling of personal data so he should pay the Karmic price"
677,MrsRamer,"August 19, 2019",3,"Comment notifications are pointless It’s been quite a while that the app update caused an error in comment notifications. When you click on a notification that someone commented on a post you are following, it just brings you to the top of that group and doesn’t show you the post that was commented on. Very frustrating when it’s a very large group. If it’s a notification that someone reacted to a post, it’s fine and works correctly to bring you to that post. Same if it’s a notification that there was a reply to your comment. I really get tired of the app as a whole when I can’t get updated info seamlessly like before this error occurred."
678,BLUEBUNNYG,"July 14, 2019",2,"Allow to make notes in Marketplace on car listings Craigslist apps (CPlusforCraigslist)allow you to take notes right in the listing page of an item. This is very useful when shopping for things like cars and you want to take notes about the pros and cons of that car. When you were looking at hundreds of cars, and you’ve saved about 10 or more that you’re interested in, it is a very desirable feature that you can have notes on what you liked and didn’t like in the car. It would be Good also to be able to take notes that stay with a vehicle so that when it pops up again in your search, you don’t have to click on it to view it, as you can see you already have notes on it."
679,madison_molaski,"February 24, 2018",1,I hate this app I’ve had Facebook for about a decade now.
680,Zachary lhdns24,"April 4, 2018",1,"scum Facebook is cancer. Also tinder won’t let me log in anymore because of Facebook permissions, forcing me to download the Facebook app. Facebook mobile site also features a fully functional messenger, but they hide it from you and make it hard to find just so that you will download their messenger app. Both apps are battery drainers and are basically always running the background no matter what settings you change. Also, I ‘deactivated’ my Facebook, but then facebook started sending me notifications via text message. I have always disabled all notifications for Facebook, but somehow when I ‘deactivate’ it, they changed my notification settings to seemingly try to lure me back into their site. Facebook is cancers and not to mention it’s filled with actual subliminal ads/propaganda."
