,author_name,review_date,reviewer_ratings,review_body
177,Melissa Faris,"April 16, 2020",1," Terrible! Not only do they mine our data but they censor out posts, and ban you for days without telling you what happened or what I did wrong. My 04/16/20 Update is that it's just been getting worse since then. I was given a 30 day ban for reposting what my journalist friends told me were legitimat...Full ReviewTerrible! Not only do they mine our data but they censor out posts, and ban you for days without telling you what happened or what I did wrong. My 04/16/20 Update is that it's just been getting worse since then. I was given a 30 day ban for reposting what my journalist friends told me were legitimate news sources and numbers. As a matter of fact at least one of them published a news cast with the exact same information and it has not been censored. I'm searching out alternative platforms & bye"
178,MomonG Panda,"March 30, 2020",5," Find friends, watch live videos, play games & save photos in your social network Keeping up with friends is faster and easier than ever. Share updates and photos, engage with friends and Pages, and stay connected to communities important to you. Features on the Facebook app include: * Connect with f...Full ReviewFind friends, watch live videos, play games & save photos in your social network Keeping up with friends is faster and easier than ever. Share updates and photos, engage with friends and Pages, and stay connected to communities important to you. Features on the Facebook app include: * Connect with friends and family and meet new people on your social media network * Set status updates & use Facebook emoji to help relay what’s going on in your world"
179,Ali Qureshi,"April 7, 2020",1," Why am I seeing rentals in the electronic and mobile section of Marketplace? Please fix this stupid garbage app. You guys have loads of money, at least invest some money on improving the experience. Ever since you guys released the new UI, things have gone downhill. As much as I like the new look, t...Full ReviewWhy am I seeing rentals in the electronic and mobile section of Marketplace? Please fix this stupid garbage app. You guys have loads of money, at least invest some money on improving the experience. Ever since you guys released the new UI, things have gone downhill. As much as I like the new look, the reliability of the app has stagnated."
180,harrisonchr,"April 4, 2020",2, Facebook can you please fix this app so that it can be more effectively used in landscape mode. Currently in landscape mode many of the posts seem to close and are thus unreadable. It's also extremely annoying that any photo that is opened rotates the screen. Why doesnt the android app work as well ...Full ReviewFacebook can you please fix this app so that it can be more effectively used in landscape mode. Currently in landscape mode many of the posts seem to close and are thus unreadable. It's also extremely annoying that any photo that is opened rotates the screen. Why doesnt the android app work as well as the iOS app? None of these are issues on that operating system.
181,T. Ahmed,"April 18, 2020",1," I suddenly experiencing lot of problems on Facebook one of this problem is I can't see new photos on my liked page it just shows this content isn't available at the moment. But on my another Facebook account I can see new posted photos but I only can't see new photos on my main Facebook app. I can s...Full ReviewI suddenly experiencing lot of problems on Facebook one of this problem is I can't see new photos on my liked page it just shows this content isn't available at the moment. But on my another Facebook account I can see new posted photos but I only can't see new photos on my main Facebook app. I can see video link, posted video etc. Just only the photos not showing on my main Facebook app."
182,Charles L Commander,"April 14, 2020",5," Facebook is King of the social media platforms. Very important to remember that we use their sites for free. Yeah they get things wrong from time to time, but not near as bad or often as the others. Primary preference is Facebook if only one survived. Thanks to all of the free work put in until you ...Full ReviewFacebook is King of the social media platforms. Very important to remember that we use their sites for free. Yeah they get things wrong from time to time, but not near as bad or often as the others. Primary preference is Facebook if only one survived. Thanks to all of the free work put in until you all could get a paycheck. #Facebookrules"
183,King Slayer,"March 31, 2020",5," What is wrong with the newest update (March 23)? I'm using huawei p30 pro and it's really new I bought it 9 days ago so the problem can't be from the phone. After 40 seconds of using Facebook it just gets out of it automatically. Literally just gets out of thw application, only after the new update!...Full ReviewWhat is wrong with the newest update (March 23)? I'm using huawei p30 pro and it's really new I bought it 9 days ago so the problem can't be from the phone. After 40 seconds of using Facebook it just gets out of it automatically. Literally just gets out of thw application, only after the new update!! This is the most annoying, I really wish you would take this seriously. Changed my review from 5 stars to 1 because OMG...... 😡"
184,Shaarif Hamdule,"March 31, 2020",1," Just because I like memes which happens to be images does not mean that I wanna see old images posted by my friends. There is no setting to fix this other than unfollowing them. Secondly, I don't want people to see what groups I'm part of or what pages I follow or images I like. I like dark humor, m...Full ReviewJust because I like memes which happens to be images does not mean that I wanna see old images posted by my friends. There is no setting to fix this other than unfollowing them. Secondly, I don't want people to see what groups I'm part of or what pages I follow or images I like. I like dark humor, my parents don't. Don't go on showing my activities to them. Fix your mess Facebook."
185,Ayy Ricch,"March 29, 2020",2," I'm trying out Google Pixel 2xl, supposed to be Google's premium phone. Pixel caught my attention, it's only Google. I'm iPhone, been iPhone for years. Facebook app on Android, awful. Freezing and glitching everytime I open Facebook app. I could pull out my iPhone 5S and it would run smoother than t...Full ReviewI'm trying out Google Pixel 2xl, supposed to be Google's premium phone. Pixel caught my attention, it's only Google. I'm iPhone, been iPhone for years. Facebook app on Android, awful. Freezing and glitching everytime I open Facebook app. I could pull out my iPhone 5S and it would run smoother than this Pixel. I remember now why I left android. Thanks but no thanks. Google has alot of homework to do lol"
186,Brandon Phoenix,"March 28, 2020",1," For some time, ads and articles have popped up. I only clicked ones I was interested in. It became a guilty pleasure to click the articles about people quitting jobs, getting even with scumbags, etc. These would open in Facebook's own browser. Now, these stories and articles just close, and Facebook...Full ReviewFor some time, ads and articles have popped up. I only clicked ones I was interested in. It became a guilty pleasure to click the articles about people quitting jobs, getting even with scumbags, etc. These would open in Facebook's own browser. Now, these stories and articles just close, and Facebook reloads. I thought it was isolated, but no. Every single time. Sure, I could select the ""open in browser"" feature, but it resets before I can. F me, right, for being a slave to my friends' statuses."
187,Carrie Michael,"April 5, 2020",5, I like Facebook. It lets me communicate with my family and friends. Also view pictures from everybody It lets us send special moments and gives us special deals going on at the time. But really lets us communicate with each other and show other viewers what we are trying to get message to someone ou...Full ReviewI like Facebook. It lets me communicate with my family and friends. Also view pictures from everybody It lets us send special moments and gives us special deals going on at the time. But really lets us communicate with each other and show other viewers what we are trying to get message to someone out there or send something to all who you communicate with
188,Tiara Patrick,"April 4, 2020",1," Everytime I start a Facebook page, Facebook keeps saying that there's some suspicion activity on my account, and I just made the Facebook page. I keep making pages because everytime I send a picture I get nothing back. And my account is disable, I JUST MADE IT! And I'm frustrated and angry about thi...Full ReviewEverytime I start a Facebook page, Facebook keeps saying that there's some suspicion activity on my account, and I just made the Facebook page. I keep making pages because everytime I send a picture I get nothing back. And my account is disable, I JUST MADE IT! And I'm frustrated and angry about this and there is no one to get up with because if you send a request then you have to send a picture of your ID. And you get no notifications or anything saying yes , it's enabled or no, it's not."
189,chl3bik,"April 2, 2020",1," I am really mad, you get a ~50mb update each week that changes nothing, I created an account just so I could log in apps that don't support google, so I muted all notifications, that did nothing, eventually I had to turn notifications off from the phone settings. If you have a feature, it should wor...Full ReviewI am really mad, you get a ~50mb update each week that changes nothing, I created an account just so I could log in apps that don't support google, so I muted all notifications, that did nothing, eventually I had to turn notifications off from the phone settings. If you have a feature, it should work.. An update every week and you can't fix any bugs, good job."
190,Caitlyn Ellis,"April 7, 2020",1," This last update is awful, merging how you get to your own profile with the settings is super annoying. Wayyyyyy too many ads and it seems that you are showing me the same 5 or so profiles down my news feed when I have over 500 friends. Fix it, please. I love Facebook and have given it my sole atten...Full ReviewThis last update is awful, merging how you get to your own profile with the settings is super annoying. Wayyyyyy too many ads and it seems that you are showing me the same 5 or so profiles down my news feed when I have over 500 friends. Fix it, please. I love Facebook and have given it my sole attention other than the occasional Instagram post/scroll. Please listen to your members."
191,peace clement,"April 18, 2020",1," I have sent this message severally, no response, each time I want to chat in a group or on my personal page, this particular message will pop up, ( we limit how how often you can post, comment or do other time in the given amount of time in other to help protect our community from spam you can try a...Full ReviewI have sent this message severally, no response, each time I want to chat in a group or on my personal page, this particular message will pop up, ( we limit how how often you can post, comment or do other time in the given amount of time in other to help protect our community from spam you can try again latter, what kind of rubbish is this ?? this happened immediately I updated the app1"
192,Kathryn Churchman,"April 16, 2020",1," It's okay, but I am old fashioned. Friendship to me is communication in person. Everyone has been practicing social distancing for years because while people befriend you on Facebook, you never hear from anyone. You mostly just read and see what everyone is doing and liking it. That's not friendship...Full ReviewIt's okay, but I am old fashioned. Friendship to me is communication in person. Everyone has been practicing social distancing for years because while people befriend you on Facebook, you never hear from anyone. You mostly just read and see what everyone is doing and liking it. That's not friendship. I'm just too old fashioned. I prefer letters, phone calls, talking one on one, hanging out."
193,Pierre Caissie,"April 16, 2020",1," Not gonna lie dog - this app crashes on my chromebooks since the resolution resolves in an androit phone device. Maybe when this will be resolved with chromebooks, i'll rate this a better rating., otherwise than that, cellphone app is good and I appreciate the work that your team is putting for this...Full ReviewNot gonna lie dog - this app crashes on my chromebooks since the resolution resolves in an androit phone device. Maybe when this will be resolved with chromebooks, i'll rate this a better rating., otherwise than that, cellphone app is good and I appreciate the work that your team is putting for this pandamic situation - Keep it up !"
194,Darkangel 4231427,"April 19, 2020",2," The like button is not working!!! It clicks blue and then flashes back to being unmarked as liked. I've uninstalled and reinstalled the app twice, tried from a different device, and have restarted devices too.....still not working!!!"
195,Steven Clark,"April 16, 2020",4, It is Facebook in context it is good allowing one to find their friends and make new ones. However if it becomes too mechanized and too intrusive or controling.Then FB will have lost it's true value in bringing people of all walks of life together. And I mean together in peace and in harmony.
196,jim studdard,"April 21, 2020",1, This app is still a storage space eater and its amazing the assinine things they do for updates like trying to keep most people out of the comment loop by only showing the comments to a post that Facebook considers most relevant and unless you select all comments you will never know the whole story ...Full ReviewThis app is still a storage space eater and its amazing the assinine things they do for updates like trying to keep most people out of the comment loop by only showing the comments to a post that Facebook considers most relevant and unless you select all comments you will never know the whole story .This is what will be the start of Facebook's many attempts at censorship.
197,Haziq Hanapi,"March 26, 2020",3," Everytime after I watched a video on newsfeed in 'Most Recent' feature, when i click back, it goes back to home which is the Top Stories newsfeed, this is very frustrating as i use the Most Recent newsfeed to catch up with all friend's and families' posts. Also please separate Pages and Friends post...Full ReviewEverytime after I watched a video on newsfeed in 'Most Recent' feature, when i click back, it goes back to home which is the Top Stories newsfeed, this is very frustrating as i use the Most Recent newsfeed to catch up with all friend's and families' posts. Also please separate Pages and Friends post like before, I'm sure all users like it better as it is easier to view whether friends, close friends, families or pages newsfeed as they desired at the time. Thank you."
198,Darlene Nanette Horn,"April 11, 2020",2," I can see my account, I get notifications on my Gmail but they won't let me login, firstly they say incorrect password I've tried every password I ever had, then they say your Facebook has been disabled and of all the reasons they give I have none in my page, I'm so upset, knowing I can get my pictu...Full ReviewI can see my account, I get notifications on my Gmail but they won't let me login, firstly they say incorrect password I've tried every password I ever had, then they say your Facebook has been disabled and of all the reasons they give I have none in my page, I'm so upset, knowing I can get my pictures from another ones account, I will never get the memories back, I cherish them being this Facebook is my very first one I open dates back to 2007, taking me back to my son who'd passed away!"
199,Im The Devil,"April 8, 2020",4," The only downside is that if you comment on a public post and someone replies to you, you'll never be able to find their reply because when you click the notification, it takes you to the entire comment section instead of the 1 specific comment. Unless you're willing to read through the whole commen...Full ReviewThe only downside is that if you comment on a public post and someone replies to you, you'll never be able to find their reply because when you click the notification, it takes you to the entire comment section instead of the 1 specific comment. Unless you're willing to read through the whole comment section to find your old one, you can forget about the conversation you were having. It's annoying."
200,Jesse Hayes,"April 8, 2020",2," Unfortunately, I have to use Facebook. There are things I like, but my freedom of speech is being trampled. Also, get your servers running better. I have constant loading issues. No, I dont care if the current situation is causing heavy load. Not my pig, not my farm. In closing, stop being Nazis and...Full ReviewUnfortunately, I have to use Facebook. There are things I like, but my freedom of speech is being trampled. Also, get your servers running better. I have constant loading issues. No, I dont care if the current situation is causing heavy load. Not my pig, not my farm. In closing, stop being Nazis and deleting posts or any other thing that ""protects"" soft people. Thanks, I hope you listen to your customers. Fkn doubt it."
201,Smib Romeo,"April 17, 2020",5," My shortcut bar did come down in the latest update but then it went back up. Also, there is not much I can choose in what to appear in my shortcut bar except for profile and friend requests. Please help. Then bottom shortcut bar is more appealing. Thanking you in advance."
202,Mari Rodriguez,"April 8, 2020",2," I would absolutely like to give Facebook 5 starts but it keeps doing this one thing that is annoying. Everytime im watching a video, it just goesnaway to my stream. It has been doing that ever since ive gotten it and its starting to annoy me, please fix this, please do something about it, i am absol...Full ReviewI would absolutely like to give Facebook 5 starts but it keeps doing this one thing that is annoying. Everytime im watching a video, it just goesnaway to my stream. It has been doing that ever since ive gotten it and its starting to annoy me, please fix this, please do something about it, i am absolutely frustrated i cant watch a video without facebook taking it off and taking me back to my stream..."
203,Wise Sullivan,"April 21, 2020",3, Facebook is getting worse. More and more frequently the app freezes while scrolling or opening a post and has to be restarted if it doesn't automatically restart itself. I'm about done with it.
204,Yinxi He,"April 2, 2020",1," So bad. It blocked my account. When I added few friends and updated some pictures, it wanted me to be verified. After that , my account was not able to log in. So I changed another account I used to use. The same thing happened again. Why ? I have important friends in my account. Terrible."
205,O.G.S.O Kgosidintsi,"April 19, 2020",1," dont understand why Facebook cant make their own smooth running app, failing to load on some pages yet loads well on broswer phone and Facebook lite.Even some settings you have use pc to access certain features in settings.What is so difficult in making a realiable app especially when you make so mu...Full Reviewdont understand why Facebook cant make their own smooth running app, failing to load on some pages yet loads well on broswer phone and Facebook lite.Even some settings you have use pc to access certain features in settings.What is so difficult in making a realiable app especially when you make so much money in revenues,"
206,Lynne Gordon,"April 19, 2020",3," I'm using correct privacy settings, but I don't see half my own posts until days later, and sometimes not even then. Also after viewing friend's posts, they still show up as unread (highlighted in blue)."
207,The Roosting roaster,"April 4, 2020",1," One of the single most annoying applications you could ever use. It's just the worst. They keep banning accounts without a clue of all the data people hold on their platform. You do absolutely nothing, or fall for someone's joke or prank, boom you're entire 12 year old account gone in a flash. I exp...Full ReviewOne of the single most annoying applications you could ever use. It's just the worst. They keep banning accounts without a clue of all the data people hold on their platform. You do absolutely nothing, or fall for someone's joke or prank, boom you're entire 12 year old account gone in a flash. I expect everyone to limit their reliance on facebook especially in terms of data. The latest policies are just bad. Imagine loosing your Life's data in just a few minutes. Worst experience ever!!!"
208,You You,"April 5, 2020",3," This app can't load profile video & cover video. Using FB app to add life events, the dates are automatically become one day before the date entered. Plz fix the bug. When I edit so as to correct the date, the photo attached will automatically disappear. Plz fix the bug. When I delete the wrong life...Full ReviewThis app can't load profile video & cover video. Using FB app to add life events, the dates are automatically become one day before the date entered. Plz fix the bug. When I edit so as to correct the date, the photo attached will automatically disappear. Plz fix the bug. When I delete the wrong life events, and add again too frequently, FB system has stopped me from adding life events, both app & website version. Pls fix the bug. Thank you."
209,Sayhan Abdullah Nadheer,"April 17, 2020",1," There is no support for users! NONE! I got sexually harassed on Messenger, which happens a lot, but reporting always fails. So I got fed up, and posted screenshots of the conversation, and Facebook put me on a 39-day ban and absolutely will not communicate with me about it! FACEBOOK DOES NOT CARE AB...Full ReviewThere is no support for users! NONE! I got sexually harassed on Messenger, which happens a lot, but reporting always fails. So I got fed up, and posted screenshots of the conversation, and Facebook put me on a 39-day ban and absolutely will not communicate with me about it! FACEBOOK DOES NOT CARE ABOUT IT'S USERS! WE GET IGNORED! 👿😠 I'M FED UP!"
210,Bruhhh ThenamesNun,"March 30, 2020",3," Ok so this app is nice but sometimes boring because of scrolling and scrolling, and also my problem is when i create a new account there's should be some code thing like that, and when the code arrived and i copied the code and paste it they said ""incorrect confirmation code"" but i copied it why did...Full ReviewOk so this app is nice but sometimes boring because of scrolling and scrolling, and also my problem is when i create a new account there's should be some code thing like that, and when the code arrived and i copied the code and paste it they said ""incorrect confirmation code"" but i copied it why did it not work?! And also when I tap ""send email again"" it takes soo long to arrive! This should be fix or i'll rate it to 1 star."
211,Peachyrose Lauzon,"April 1, 2020",2," My account doesnt log in any of the device here in the house eventhough its computer or cp, it always say wrong credentials, but may email and password are correct. In my cp it does log in. But when I try it on other device it always say you have wrong password eventhough its right. Please fix it. T...Full ReviewMy account doesnt log in any of the device here in the house eventhough its computer or cp, it always say wrong credentials, but may email and password are correct. In my cp it does log in. But when I try it on other device it always say you have wrong password eventhough its right. Please fix it. The old fb was the best, but you keep on improving it. Now its the worst."
212,Ronald Newton,"April 7, 2020",4, I would be lost without - have to restate FRIEND's status too frequently - awkward when connections are strained to begin with though. Otherwise great. Pending msgs could be clearer & popup screens should not cover-up input screens so that they are impossible to complete or get rid of. Breaking out ...Full ReviewI would be lost without - have to restate FRIEND's status too frequently - awkward when connections are strained to begin with though. Otherwise great. Pending msgs could be clearer & popup screens should not cover-up input screens so that they are impossible to complete or get rid of. Breaking out of presents the risk of aggressors filling out to suit their own agendas. (Enough from this Capricorn.)
213,Estela Torres,"April 12, 2020",1," My phone broke and once I replaced it I could no longer access my account...I have been try to for the better part of two weeks. There are no customer support emails or phone numbers...after having the same account for roughly 15 years, no I can't access it. And there is no one to help. So in closin...Full ReviewMy phone broke and once I replaced it I could no longer access my account...I have been try to for the better part of two weeks. There are no customer support emails or phone numbers...after having the same account for roughly 15 years, no I can't access it. And there is no one to help. So in closing, if you don't care that you spend all this time and energy and effort building contacts and maintaining relationships and then one day years down the line its all gone with no one to help then 👍"
214,Sacha,"April 10, 2020",1," Never had a problem with the FB app until the latest update.. I click on a item in the market place, click on the persons profile to see if they have other listings & the app f*^ken freezes, EVERY TIME. So every time I have 2 shut down the app completely only to re-open it & search all over again. W...Full ReviewNever had a problem with the FB app until the latest update.. I click on a item in the market place, click on the persons profile to see if they have other listings & the app f*^ken freezes, EVERY TIME. So every time I have 2 shut down the app completely only to re-open it & search all over again. With so many updates you would think app as such would be flawlessly perfect or if not very very close to it.."
215,Tiffany Dutton,"April 7, 2020",2," Not that Facebook cares what I think, but my app just updated and moved the notifications bar from the top to the bottom and it sucks. It's like they said, ""hey this is going to make things less effective and less streamlined, so let's do it!"" I wish at least there was a way to change it back. So pe...Full ReviewNot that Facebook cares what I think, but my app just updated and moved the notifications bar from the top to the bottom and it sucks. It's like they said, ""hey this is going to make things less effective and less streamlined, so let's do it!"" I wish at least there was a way to change it back. So people could choose if they liked it I've way or the other."
216,logan Townsend,"April 6, 2020",1," New update is terrible. The task bar needs to go back to the top, it being at the bottom is terrible. Keep hitting home phone button just to get fb notifications. Not cool. Nothing is loading right. Freezes when I scroll down on different pages. Doesn't load comments. It's terrible. Please fix asap."
217,Chloe Parise,"April 10, 2020",2," I an unable to load more than 5 posts from a single page. Whether I am on wifi or not, it sometimes only loads one post. Usually Facebook is the the best part of my day but I'm starting to not use it because it fuels frustration. They also took away the pages from Facebook stories which was somethin...Full ReviewI an unable to load more than 5 posts from a single page. Whether I am on wifi or not, it sometimes only loads one post. Usually Facebook is the the best part of my day but I'm starting to not use it because it fuels frustration. They also took away the pages from Facebook stories which was something I always looked forward to :/"
218,Patrick B,"April 8, 2020",4," The mobile app on my galaxy 8 doesn't work with the customizable backgrounds users select for their status updates. I can't expand long text when one of those fancy backgrounds is used. Someone suggested using Friendly app instead so I may try that, to turn off the fancy backgrounds. The app is othe...Full ReviewThe mobile app on my galaxy 8 doesn't work with the customizable backgrounds users select for their status updates. I can't expand long text when one of those fancy backgrounds is used. Someone suggested using Friendly app instead so I may try that, to turn off the fancy backgrounds. The app is otherwise good but it's frustrating not being able to read good content."
219,Deborah Burdette,"April 12, 2020",1, I have tried to delete my other FB accounts and when I try 2 log in says email or password incorrect . And to top it all it's in part English and French . I go to the menu and tap translate it works until I close the app and try 2 log in and same thing happens . I have 3 email accounts and can't rem...Full ReviewI have tried to delete my other FB accounts and when I try 2 log in says email or password incorrect . And to top it all it's in part English and French . I go to the menu and tap translate it works until I close the app and try 2 log in and same thing happens . I have 3 email accounts and can't remember which one I'm using for this multiple FB account . Now when I'm playing a game and I tap connect 2 FB it says continue with Deborah Burdette . I tap yes . Now my friends r scattered overall the
220,Jill Gordon,"April 17, 2020",1," Since the last update, I haven't been able to see Recent posts on my Newsfeed that are older than 30 mins. The app stops loading older posts. I have a Samsung Galaxy S6 and have had this issue in the past. Unfortunately, I can't uninstall the app. Please fix this."
221,Prathibaa Guru,"April 11, 2020",1," Your two factor authentication is horrible, it doesn't secure the account rather just keeps asking for approval, verification and even after n number of tries it comes back to same page. Each time there is an update it doesn't slove bugs rather it increases the bugs. Facebook is been horrible these ...Full ReviewYour two factor authentication is horrible, it doesn't secure the account rather just keeps asking for approval, verification and even after n number of tries it comes back to same page. Each time there is an update it doesn't slove bugs rather it increases the bugs. Facebook is been horrible these days with the new updates, two factor authentication etc."
222,Allen Robinson,"April 17, 2020",1," They now track your personal life stuff. While your offline and safe it on your account. If tour a account is hack. The hack has info on everything you get on, thus making it easier to take form you. Example it tracked the apps i used and guess what i used my bank app and sure enough it was on it as...Full ReviewThey now track your personal life stuff. While your offline and safe it on your account. If tour a account is hack. The hack has info on everything you get on, thus making it easier to take form you. Example it tracked the apps i used and guess what i used my bank app and sure enough it was on it as well. Delete thus app now."
223,Jenna Yeongju Seo,"April 17, 2020",1, Poor system. I get that you guys trying sooooo damn hard to improve your service for royal customers lol But somehow still sucks ! You blocked my account so I remade it. And you did it again! Doesn't matter. my original account got my friend in US and that was our only connection. Thanks to you I ha...Full ReviewPoor system. I get that you guys trying sooooo damn hard to improve your service for royal customers lol But somehow still sucks ! You blocked my account so I remade it. And you did it again! Doesn't matter. my original account got my friend in US and that was our only connection. Thanks to you I have no idea how to get reach with him. You may dont understand why I'm so obsessed with it but his name is so common I can find him no more okay? So thank you. And f u 2👍
224,Tammy Trehan,"April 6, 2020",1," Needs fixing ,saying there's new notifications, but you tap to see ,and there's not any, when you making a comment ,you can't see it as you're typing because the bottom of the screen overlaps what you're typing, the newest version of Facebook sucks, with notifications at the bottom of the page, put ...Full ReviewNeeds fixing ,saying there's new notifications, but you tap to see ,and there's not any, when you making a comment ,you can't see it as you're typing because the bottom of the screen overlaps what you're typing, the newest version of Facebook sucks, with notifications at the bottom of the page, put it back"
225,Wendy Washabaugh,"April 6, 2020",1," Stop changing how it looks. No one cares if the app says Facebook at the top of the menu icons. Stop trying to make me watch stories by putting it into my feed... this isn't Snapchat. Also, stop showing suggested friends in my feed. Lastly, having ads in the middle of videos are lame. I'm about to u...Full ReviewStop changing how it looks. No one cares if the app says Facebook at the top of the menu icons. Stop trying to make me watch stories by putting it into my feed... this isn't Snapchat. Also, stop showing suggested friends in my feed. Lastly, having ads in the middle of videos are lame. I'm about to uninstall this app since the developers never listen to anyone. Facebook has not gotten better. It has only gotten worse. Update: There is no point in updating the position of the menu bar. Just stop."
226,Karen Martin,"April 4, 2020",1," Just bought a new samsung tab A. Can't get facebook to work, it cuts off each side of the screen when I'm in marketplace. It's very frustrating. Sometimes I try to respond to a comment it goes to the cut off screen too. May have something to do with the vertical and horizontal because marketplace is...Full ReviewJust bought a new samsung tab A. Can't get facebook to work, it cuts off each side of the screen when I'm in marketplace. It's very frustrating. Sometimes I try to respond to a comment it goes to the cut off screen too. May have something to do with the vertical and horizontal because marketplace is only in vertical."
227,JJ Swager,"March 30, 2020",1," App is freezing multiple times a day/hour. It doesn't matter what I try to do, scrolling, comment on a post, post a picture, it just freezes and flashes like it's stuck. I've cleared the cache, deleted and reinstalled, and rebooted my phone multiple times. It has been doing this for a week."
228,Villager,"April 12, 2020",5," Works really well but needs some things worked on: 1: It needs to be to where whenever you close the app, It doesn't resume the session you was previously on. 2: Facebook is interfering with my Messenger Messages, It's really making it laggy and unresponsive. 3: Also, You need to make a Facebook For...Full ReviewWorks really well but needs some things worked on: 1: It needs to be to where whenever you close the app, It doesn't resume the session you was previously on. 2: Facebook is interfering with my Messenger Messages, It's really making it laggy and unresponsive. 3: Also, You need to make a Facebook For Kids app just like you did with Messenger Kids."
229,ShortieLynn Mendoza,"April 6, 2020",2, Only on the marketplace page were these two solid gray lines cutting off what I wanted to read. Made it very difficult to see what item was and what was in item description. I can't seem to update this app. It came with device. I very much dislike the app. Very much dislike using the browser. Fix pl...Full ReviewOnly on the marketplace page were these two solid gray lines cutting off what I wanted to read. Made it very difficult to see what item was and what was in item description. I can't seem to update this app. It came with device. I very much dislike the app. Very much dislike using the browser. Fix please?
230,Ashley Sturgill,"April 1, 2020",1, I used to love the app but for the past few days it does nothing but freeze and crash and I get a notification from my phone saying unfortunately Facebook has stopped working and it asks if I want to close my app or wait.It does this at least 40 times a day now.I don't know if there was a recent upd...Full ReviewI used to love the app but for the past few days it does nothing but freeze and crash and I get a notification from my phone saying unfortunately Facebook has stopped working and it asks if I want to close my app or wait.It does this at least 40 times a day now.I don't know if there was a recent update and that's causing it or what but it's very frustrating.
231,Ross Dietzel,"April 18, 2020",5," It is the only way I can keep in touch with family and friends. Before Facebook in was constantly forgetting to keep in touch with everyone except work. I was always working so I was always in contact with work. But now staying in contact is easier, but excuses harder to find when I don't want to ke...Full ReviewIt is the only way I can keep in touch with family and friends. Before Facebook in was constantly forgetting to keep in touch with everyone except work. I was always working so I was always in contact with work. But now staying in contact is easier, but excuses harder to find when I don't want to keep in touch,lol. Thanks to my family, (Daughter, Son-in-law and Grandkids I now know how to use my smarter than me phone to use my Facebook account to try to keep in touch. THANK YOU Facebook, I think"
232,Jenifer Williams,"April 5, 2020",1," Has been giving me issues for the past week. Attempt to open a group or a saved page and my phone freezes. Have to restart to get app to work. No bday or other notifications in general (or I'll see that I have notifications on the app but I open Fb there is nothing there), no reminders, feed won't r...Full ReviewHas been giving me issues for the past week. Attempt to open a group or a saved page and my phone freezes. Have to restart to get app to work. No bday or other notifications in general (or I'll see that I have notifications on the app but I open Fb there is nothing there), no reminders, feed won't refresh...very very poor performance."
233,Aseng Tayeng,"April 7, 2020",1, I don't know what going on my account. My Facebook is not working this days.😭 as whenever i post any photo or update my profile picture my friends cannot see what i have upload. I don't why???? . Whenever i share some videos or meme they cannot only i can why this is happening..?? Whenever i tag th...Full ReviewI don't know what going on my account. My Facebook is not working this days.😭 as whenever i post any photo or update my profile picture my friends cannot see what i have upload. I don't why???? . Whenever i share some videos or meme they cannot only i can why this is happening..?? Whenever i tag them they say that they cannot see my tagging and there is no notifications come to them why??? Can u plz fixed my account.😢😢😢ppz..
234,Emerson Sandoval,"April 10, 2020",3," Been using this for quite a while. I updated both my messenger and facebook app on April 10, 2020. I don't know if messenger or facebook is having a problem, but whenever I use the ""send in messenger"" feature on facebook, it logs out my messenger instead of sharing the post. It was working fine unti...Full ReviewBeen using this for quite a while. I updated both my messenger and facebook app on April 10, 2020. I don't know if messenger or facebook is having a problem, but whenever I use the ""send in messenger"" feature on facebook, it logs out my messenger instead of sharing the post. It was working fine until the update"
235,Iuliana Vasilache,"April 20, 2020",2, The Share feature is broken. I try to share anything from FB app to FB messenger and it redirects me to a screen with Switch accounts and if I tap on my account (only one account linked) nothing happens... This happend since last week... Thanks!!
236,Libby Bowden,"April 21, 2020",1, Last few updates have screwed up the app now marketplace is cutting off the side of posts so you can't see the full advert and now messenger keeps coming up to switch account but it's already logged in to my account. When it works leave it alone.
237,Lanz Dare,"April 20, 2020",4," It's good. If it had a dark mode, like Messenger, that'd be even better. EDIT: Okay, FaceBook Lite's got a dark mode, while Messenger Lite does not. Either that or I just don't know how to activate it. Still, I'll be waiting for the dark mode."
238,Krazy Lenz,"April 9, 2020",1," I am currently having trouble getting back into my FB account. My FB account is linked to email address that I no longer access to, so trying to recover my FB has been unsuccessful. I've followed all steps given to recover. Also, as suggested, contacted the email company to help with recovery of my ...Full ReviewI am currently having trouble getting back into my FB account. My FB account is linked to email address that I no longer access to, so trying to recover my FB has been unsuccessful. I've followed all steps given to recover. Also, as suggested, contacted the email company to help with recovery of my email address, to retain security codes sent from FB, unsuccessful. I unfortunately, had not set myself up for the proper recovery to my FB account. The ""help"" that FB offers, is not very helpful!"
239,Jayme Golden,"March 25, 2020",1," Lately Facebook has experienced glitch es and it will say I am posting items that go against your policies. However that is 100% untrue and they do not a way of desputing this. They've now in the last two weeks blocked me from sharing, posting, commenting on my Instagram, my Pinterest, my messanger....Full ReviewLately Facebook has experienced glitch es and it will say I am posting items that go against your policies. However that is 100% untrue and they do not a way of desputing this. They've now in the last two weeks blocked me from sharing, posting, commenting on my Instagram, my Pinterest, my messanger....I'm getting really mad at the fact that they are accusing me, punishing me for something that is truly false. And so I can't really use my fb for nothing for three days. I feel that it's been hacke"
